"Time (s)","Pressure (hPa)"
3.139307789E2,9.800505981E2
3.139807789E2,9.800534058E2
3.140307789E2,9.800560913E2
3.140807789E2,9.800592651E2
3.141307789E2,9.800623169E2
3.141807789E2,9.800655518E2
3.142307789E2,9.800686646E2
3.142807789E2,9.800717163E2
3.143307789E2,9.800751343E2
3.143807789E2,9.800785522E2
3.144307789E2,9.800819702E2
3.144807789E2,9.800852661E2
3.145307789E2,9.800886230E2
3.145807789E2,9.800920410E2
3.146307789E2,9.800953979E2
3.146807789E2,9.800989380E2
3.147307789E2,9.801026611E2
3.147807789E2,9.801062622E2
3.148307789E2,9.801099243E2
3.148807789E2,9.801137085E2
3.149307789E2,9.801173706E2
3.149807789E2,9.801210327E2
3.150307789E2,9.801245117E2
3.150807789E2,9.801281738E2
3.151307789E2,9.801318359E2
3.151807789E2,9.801357422E2
3.152307789E2,9.801394043E2
3.152807789E2,9.801429443E2
3.153307789E2,9.801464844E2
3.153807789E2,9.801500854E2
3.154307789E2,9.801538086E2
3.154807789E2,9.801577759E2
3.155307789E2,9.801617432E2
3.155807789E2,9.801655884E2
3.156307789E2,9.801693726E2
3.156807789E2,9.801731567E2
3.157307789E2,9.801769409E2
3.157807789E2,9.801806030E2
3.158307789E2,9.801843262E2
3.158807789E2,9.801882324E2
3.159307789E2,9.801920776E2
3.159807789E2,9.801958618E2
3.160307789E2,9.801997070E2
3.160807789E2,9.802034912E2
3.161307789E2,9.802074585E2
3.161807789E2,9.802113037E2
3.162307789E2,9.802152100E2
3.162807789E2,9.802190552E2
3.163307789E2,9.802229004E2
3.163807789E2,9.802268066E2
3.164307789E2,9.802306519E2
3.164807789E2,9.802344360E2
3.165307789E2,9.802380981E2
3.165807789E2,9.802416382E2
3.166307789E2,9.802451782E2
3.166807789E2,9.802485352E2
3.167307789E2,9.802521362E2
3.167807789E2,9.802557983E2
3.168307789E2,9.802592163E2
3.168807789E2,9.802630005E2
3.169307789E2,9.802664185E2
3.169807789E2,9.802697754E2
3.170307789E2,9.802731323E2
3.170807789E2,9.802764282E2
3.171307789E2,9.802799072E2
3.171807789E2,9.802832031E2
3.172307789E2,9.802864380E2
3.172807789E2,9.802897949E2
3.173307789E2,9.802933350E2
3.173807789E2,9.802967529E2
3.174307789E2,9.803001099E2
3.174807789E2,9.803034668E2
3.175307789E2,9.803071289E2
3.175807789E2,9.803107300E2
3.176307789E2,9.803143311E2
3.176807789E2,9.803179321E2
3.177307789E2,9.803215942E2
3.177807789E2,9.803251343E2
3.178307789E2,9.803286743E2
3.178807789E2,9.803325195E2
3.179307789E2,9.803362427E2
3.179807789E2,9.803396606E2
3.180307789E2,9.803432617E2
3.180807789E2,9.803469849E2
3.181307789E2,9.803506470E2
3.181807789E2,9.803544922E2
3.182307789E2,9.803579712E2
3.182807789E2,9.803613892E2
3.183307789E2,9.803649292E2
3.183807789E2,9.803687134E2
3.184307789E2,9.803726196E2
3.184807789E2,9.803765259E2
3.185307789E2,9.803806152E2
3.185807789E2,9.803845825E2
3.186307789E2,9.803883667E2
3.186807789E2,9.803923340E2
3.187307789E2,9.803961182E2
3.187807789E2,9.804000244E2
3.188307789E2,9.804037476E2
3.188807789E2,9.804075317E2
3.189307789E2,9.804112549E2
3.189807789E2,9.804150391E2
3.190307789E2,9.804188843E2
3.190807789E2,9.804225464E2
3.191307789E2,9.804262085E2
3.191807789E2,9.804300537E2
3.192307789E2,9.804336548E2
3.192807789E2,9.804370117E2
3.193307789E2,9.804407349E2
3.193807789E2,9.804444580E2
3.194307789E2,9.804482422E2
3.194807789E2,9.804518433E2
3.195307789E2,9.804554443E2
3.195807789E2,9.804592896E2
3.196307789E2,9.804630737E2
3.196807789E2,9.804668579E2
3.197307789E2,9.804705811E2
3.197807789E2,9.804742432E2
3.198307789E2,9.804779053E2
3.198807789E2,9.804814453E2
3.199307789E2,9.804848022E2
3.199807789E2,9.804880371E2
3.200307789E2,9.804913940E2
3.200807789E2,9.804948120E2
3.201307789E2,9.804981079E2
3.201807789E2,9.805015259E2
3.202307789E2,9.805047607E2
3.202807789E2,9.805078735E2
3.203307789E2,9.805109863E2
3.203807789E2,9.805139771E2
3.204307789E2,9.805169067E2
3.204807789E2,9.805201416E2
3.205307789E2,9.805231323E2
3.205807789E2,9.805261841E2
3.206307789E2,9.805293579E2
3.206807789E2,9.805324707E2
3.207307789E2,9.805354004E2
3.207807789E2,9.805385132E2
3.208307789E2,9.805413818E2
3.208807789E2,9.805444336E2
3.209307789E2,9.805474243E2
3.209807789E2,9.805505981E2
3.210307789E2,9.805535278E2
3.210807789E2,9.805565186E2
3.211307789E2,9.805595703E2
3.211807789E2,9.805624390E2
3.212307789E2,9.805651855E2
3.212807789E2,9.805681152E2
3.213307789E2,9.805710449E2
3.213807789E2,9.805740356E2
3.214307789E2,9.805771484E2
3.214807789E2,9.805802002E2
3.215307789E2,9.805834351E2
3.215807789E2,9.805865479E2
3.216307789E2,9.805899658E2
3.216807789E2,9.805930176E2
3.217307789E2,9.805960083E2
3.217807789E2,9.805991211E2
3.218307789E2,9.806021729E2
3.218807789E2,9.806054077E2
3.219307789E2,9.806086426E2
3.219807789E2,9.806117554E2
3.220307789E2,9.806149292E2
3.220807789E2,9.806182251E2
3.221307789E2,9.806215210E2
3.221807789E2,9.806247559E2
3.222307789E2,9.806282349E2
3.222807789E2,9.806315918E2
3.223307789E2,9.806353149E2
3.223807789E2,9.806389160E2
3.224307789E2,9.806426392E2
3.224807789E2,9.806462402E2
3.225307789E2,9.806498413E2
3.225807789E2,9.806533813E2
3.226307789E2,9.806571045E2
3.226807789E2,9.806605835E2
3.227307789E2,9.806640015E2
3.227807789E2,9.806674805E2
3.228307789E2,9.806712646E2
3.228807789E2,9.806748047E2
3.229307789E2,9.806782227E2
3.229807789E2,9.806818848E2
3.230307789E2,9.806856079E2
3.230807789E2,9.806893311E2
3.231307789E2,9.806929932E2
3.231807789E2,9.806967773E2
3.232307789E2,9.807005615E2
3.232807789E2,9.807043457E2
3.233307789E2,9.807081299E2
3.233807789E2,9.807119751E2
3.234307789E2,9.807160645E2
3.234807789E2,9.807200928E2
3.235307789E2,9.807235718E2
3.235807789E2,9.807272339E2
3.236307789E2,9.807310181E2
3.236807789E2,9.807348022E2
3.237307789E2,9.807385864E2
3.237807789E2,9.807424316E2
3.238307789E2,9.807463379E2
3.238807789E2,9.807500610E2
3.239307789E2,9.807536621E2
3.239807789E2,9.807573853E2
3.240307789E2,9.807612305E2
3.240807789E2,9.807648315E2
3.241307789E2,9.807683716E2
3.241807789E2,9.807722168E2
3.242307789E2,9.807758179E2
3.242807789E2,9.807796021E2
3.243307789E2,9.807834473E2
3.243807789E2,9.807872314E2
3.244307789E2,9.807910156E2
3.244807789E2,9.807947388E2
3.245307789E2,9.807985840E2
3.245807789E2,9.808026123E2
3.246307789E2,9.808065796E2
3.246807789E2,9.808105469E2
3.247307789E2,9.808145752E2
3.247807789E2,9.808183594E2
3.248307789E2,9.808222656E2
3.248807789E2,9.808265381E2
3.249307789E2,9.808305054E2
3.249807789E2,9.808344727E2
3.250307789E2,9.808384399E2
3.250807789E2,9.808424072E2
3.251307789E2,9.808462524E2
3.251807789E2,9.808503418E2
3.252307789E2,9.808544922E2
3.252807789E2,9.808582764E2
3.253307789E2,9.808622437E2
3.253807789E2,9.808662720E2
3.254307789E2,9.808703613E2
3.254807789E2,9.808742065E2
3.255307789E2,9.808779907E2
3.255807789E2,9.808820190E2
3.256307789E2,9.808860474E2
3.256807789E2,9.808902588E2
3.257307789E2,9.808945312E2
3.257807789E2,9.808989258E2
3.258307789E2,9.809034424E2
3.258807789E2,9.809078369E2
3.259307789E2,9.809124146E2
3.259807789E2,9.809168701E2
3.260307789E2,9.809213867E2
3.260807789E2,9.809260864E2
3.261307789E2,9.809306030E2
3.261807789E2,9.809352417E2
3.262307789E2,9.809398804E2
3.262807789E2,9.809444580E2
3.263307789E2,9.809489746E2
3.263807789E2,9.809534302E2
3.264307789E2,9.809578857E2
3.264807789E2,9.809621582E2
3.265307789E2,9.809662476E2
3.265807789E2,9.809704590E2
3.266307789E2,9.809745483E2
3.266807789E2,9.809785767E2
3.267307789E2,9.809827271E2
3.267807789E2,9.809868774E2
3.268307789E2,9.809911499E2
3.268807789E2,9.809953613E2
3.269307789E2,9.809996948E2
3.269807789E2,9.810038452E2
3.270307789E2,9.810078735E2
3.270807789E2,9.810121460E2
3.271307789E2,9.810161743E2
3.271807789E2,9.810200195E2
3.272307789E2,9.810238647E2
3.272807789E2,9.810278320E2
3.273307789E2,9.810319214E2
3.273807789E2,9.810358887E2
3.274307789E2,9.810399170E2
3.274807789E2,9.810438843E2
3.275307789E2,9.810477295E2
3.275807789E2,9.810515137E2
3.276307789E2,9.810553589E2
3.276807789E2,9.810591431E2
3.277307789E2,9.810632324E2
3.277807789E2,9.810671387E2
3.278307789E2,9.810708618E2
3.278807789E2,9.810748291E2
3.279307789E2,9.810789795E2
3.279807789E2,9.810828857E2
3.280307789E2,9.810868530E2
3.280807789E2,9.810907593E2
3.281307789E2,9.810946045E2
3.281807789E2,9.810986328E2
3.282307789E2,9.811026611E2
3.282807789E2,9.811068115E2
3.283307789E2,9.811110229E2
3.283807789E2,9.811151123E2
3.284307789E2,9.811191406E2
3.284807789E2,9.811231689E2
3.285307789E2,9.811273193E2
3.285807789E2,9.811315308E2
3.286307789E2,9.811358032E2
3.286807789E2,9.811400757E2
3.287307789E2,9.811445312E2
3.287807789E2,9.811487427E2
3.288307789E2,9.811529541E2
3.288807789E2,9.811571045E2
3.289307789E2,9.811612549E2
3.289807789E2,9.811654663E2
3.290307789E2,9.811697388E2
3.290807789E2,9.811741333E2
3.291307789E2,9.811784668E2
3.291807789E2,9.811828613E2
3.292307789E2,9.811872559E2
3.292807789E2,9.811917114E2
3.293307789E2,9.811960449E2
3.293807789E2,9.812003174E2
3.294307789E2,9.812046509E2
3.294807789E2,9.812088623E2
3.295307789E2,9.812129517E2
3.295807789E2,9.812169800E2
3.296307789E2,9.812210083E2
3.296807789E2,9.812250366E2
3.297307789E2,9.812290649E2
3.297807789E2,9.812331543E2
3.298307789E2,9.812370605E2
3.298807789E2,9.812411499E2
3.299307789E2,9.812453613E2
3.299807789E2,9.812493896E2
3.300307789E2,9.812535400E2
3.300807789E2,9.812574463E2
3.301307789E2,9.812614136E2
3.301807789E2,9.812653809E2
3.302307789E2,9.812691040E2
3.302807789E2,9.812730713E2
3.303307789E2,9.812770996E2
3.303807789E2,9.812809448E2
3.304307789E2,9.812849121E2
3.304807789E2,9.812889404E2
3.305307789E2,9.812929077E2
3.305807789E2,9.812969360E2
3.306307789E2,9.813010864E2
3.306807789E2,9.813052979E2
3.307307789E2,9.813093872E2
3.307807789E2,9.813135376E2
3.308307789E2,9.813175659E2
3.308807789E2,9.813217773E2
3.309307789E2,9.813263550E2
3.309807789E2,9.813307495E2
3.310307789E2,9.813353882E2
3.310807789E2,9.813401489E2
3.311307789E2,9.813448486E2
3.311807789E2,9.813494873E2
3.312307789E2,9.813543701E2
3.312807789E2,9.813591309E2
3.313307789E2,9.813640137E2
3.313807789E2,9.813688965E2
3.314307789E2,9.813736572E2
3.314807789E2,9.813782959E2
3.315307789E2,9.813831177E2
3.315807789E2,9.813880615E2
3.316307789E2,9.813931274E2
3.316807789E2,9.813981323E2
3.317307789E2,9.814031372E2
3.317807789E2,9.814082031E2
3.318307789E2,9.814133911E2
3.318807789E2,9.814183350E2
3.319307789E2,9.814232178E2
3.319807789E2,9.814281006E2
3.320307789E2,9.814329834E2
3.320807789E2,9.814379883E2
3.321307789E2,9.814431152E2
3.321807789E2,9.814481201E2
3.322307789E2,9.814533081E2
3.322807789E2,9.814584351E2
3.323307789E2,9.814635620E2
3.323807789E2,9.814686890E2
3.324307789E2,9.814739990E2
3.324807789E2,9.814793091E2
3.325307789E2,9.814846802E2
3.325807789E2,9.814901733E2
3.326307789E2,9.814957886E2
3.326807789E2,9.815013428E2
3.327307789E2,9.815067139E2
3.327807789E2,9.815120239E2
3.328307789E2,9.815175171E2
3.328807789E2,9.815231934E2
3.329307789E2,9.815289307E2
3.329807789E2,9.815343628E2
3.330307789E2,9.815398560E2
3.330807789E2,9.815454102E2
3.331307789E2,9.815510254E2
3.331807789E2,9.815564575E2
3.332307789E2,9.815617676E2
3.332807789E2,9.815671387E2
3.333307789E2,9.815723877E2
3.333807789E2,9.815776978E2
3.334307789E2,9.815828247E2
3.334807789E2,9.815881348E2
3.335307789E2,9.815933838E2
3.335807789E2,9.815986328E2
3.336307789E2,9.816040039E2
3.336807789E2,9.816093140E2
3.337307789E2,9.816145630E2
3.337807789E2,9.816196899E2
3.338307789E2,9.816248169E2
3.338807789E2,9.816298218E2
3.339307789E2,9.816348877E2
3.339807789E2,9.816397705E2
3.340307789E2,9.816448364E2
3.340807789E2,9.816499634E2
3.341307789E2,9.816549683E2
3.341807789E2,9.816598511E2
3.342307789E2,9.816645508E2
3.342807789E2,9.816695557E2
3.343307789E2,9.816743164E2
3.343807789E2,9.816789551E2
3.344307789E2,9.816837158E2
3.344807789E2,9.816884155E2
3.345307789E2,9.816929932E2
3.345807789E2,9.816974487E2
3.346307789E2,9.817019043E2
3.346807789E2,9.817064209E2
3.347307789E2,9.817109985E2
3.347807789E2,9.817153931E2
3.348307789E2,9.817199097E2
3.348807789E2,9.817244873E2
3.349307789E2,9.817290039E2
3.349807789E2,9.817332153E2
3.350307789E2,9.817373657E2
3.350807789E2,9.817416382E2
3.351307789E2,9.817457275E2
3.351807789E2,9.817497559E2
3.352307789E2,9.817539673E2
3.352807789E2,9.817581787E2
3.353307789E2,9.817623291E2
3.353807789E2,9.817663574E2
3.354307789E2,9.817703857E2
3.354807789E2,9.817744751E2
3.355307789E2,9.817784424E2
3.355807789E2,9.817824097E2
3.356307789E2,9.817864990E2
3.356807789E2,9.817905273E2
3.357307789E2,9.817944946E2
3.357807789E2,9.817985229E2
3.358307789E2,9.818026123E2
3.358807789E2,9.818065186E2
3.359307789E2,9.818101196E2
3.359807789E2,9.818137817E2
3.360307789E2,9.818174438E2
3.360807789E2,9.818209839E2
3.361307789E2,9.818246460E2
3.361807789E2,9.818282471E2
3.362307789E2,9.818319092E2
3.362807789E2,9.818354492E2
3.363307789E2,9.818391113E2
3.363807789E2,9.818427734E2
3.364307789E2,9.818463135E2
3.364807789E2,9.818499146E2
3.365307789E2,9.818534546E2
3.365807789E2,9.818569336E2
3.366307789E2,9.818604126E2
3.366807789E2,9.818638306E2
3.367307789E2,9.818670654E2
3.367807789E2,9.818703003E2
3.368307789E2,9.818737793E2
3.368807789E2,9.818773804E2
3.369307789E2,9.818807983E2
3.369807789E2,9.818843994E2
3.370307789E2,9.818878784E2
3.370807789E2,9.818914795E2
3.371307789E2,9.818952026E2
3.371807789E2,9.818986206E2
3.372307789E2,9.819020386E2
3.372807789E2,9.819050903E2
3.373307789E2,9.819082642E2
3.373807789E2,9.819113159E2
3.374307789E2,9.819144897E2
3.374807789E2,9.819176025E2
3.375307789E2,9.819207153E2
3.375807789E2,9.819237671E2
3.376307789E2,9.819269409E2
3.376807789E2,9.819301147E2
3.377307789E2,9.819331665E2
3.377807789E2,9.819361572E2
3.378307789E2,9.819392700E2
3.378807789E2,9.819425049E2
3.379307789E2,9.819454346E2
3.379807789E2,9.819484253E2
3.380307789E2,9.819513550E2
3.380807789E2,9.819541016E2
3.381307789E2,9.819569092E2
3.381807789E2,9.819597168E2
3.382307789E2,9.819625854E2
3.382807789E2,9.819654541E2
3.383307789E2,9.819682617E2
3.383807789E2,9.819712524E2
3.384307789E2,9.819739380E2
3.384807789E2,9.819765625E2
3.385307789E2,9.819796753E2
3.385807789E2,9.819824829E2
3.386307789E2,9.819851074E2
3.386807789E2,9.819880371E2
3.387307789E2,9.819906616E2
3.387807789E2,9.819932861E2
3.388307789E2,9.819958496E2
3.388807789E2,9.819984741E2
3.389307789E2,9.820011597E2
3.389807789E2,9.820036011E2
3.390307789E2,9.820059204E2
3.390807789E2,9.820083618E2
3.391307789E2,9.820108643E2
3.391807789E2,9.820131226E2
3.392307789E2,9.820155029E2
3.392807789E2,9.820177612E2
3.393307789E2,9.820201416E2
3.393807789E2,9.820223999E2
3.394307789E2,9.820247192E2
3.394807789E2,9.820270386E2
3.395307789E2,9.820295410E2
3.395807789E2,9.820319824E2
3.396307789E2,9.820344238E2
3.396807789E2,9.820368652E2
3.397307789E2,9.820391235E2
3.397807789E2,9.820413208E2
3.398307789E2,9.820437622E2
3.398807789E2,9.820461426E2
3.399307789E2,9.820484619E2
3.399807789E2,9.820509033E2
3.400307789E2,9.820532227E2
3.400807789E2,9.820552979E2
3.401307789E2,9.820573730E2
3.401807789E2,9.820596313E2
3.402307789E2,9.820619507E2
3.402807789E2,9.820642700E2
3.403307789E2,9.820666504E2
3.403807789E2,9.820690308E2
3.404307789E2,9.820714111E2
3.404807789E2,9.820738525E2
3.405307789E2,9.820761719E2
3.405807789E2,9.820781860E2
3.406307789E2,9.820806274E2
3.406807789E2,9.820830078E2
3.407307789E2,9.820853882E2
3.407807789E2,9.820878296E2
3.408307789E2,9.820900879E2
3.408807789E2,9.820923462E2
3.409307789E2,9.820946655E2
3.409807789E2,9.820970459E2
3.410307789E2,9.820993042E2
3.410807789E2,9.821016846E2
3.411307789E2,9.821040649E2
3.411807789E2,9.821066895E2
3.412307789E2,9.821094360E2
3.412807789E2,9.821119385E2
3.413307789E2,9.821145020E2
3.413807789E2,9.821172485E2
3.414307789E2,9.821198730E2
3.414807789E2,9.821225586E2
3.415307789E2,9.821251831E2
3.415807789E2,9.821276855E2
3.416307789E2,9.821303101E2
3.416807789E2,9.821328125E2
3.417307789E2,9.821353149E2
3.417807789E2,9.821378784E2
3.418307789E2,9.821405640E2
3.418807789E2,9.821429443E2
3.419307789E2,9.821453247E2
3.419807789E2,9.821478882E2
3.420307789E2,9.821501465E2
3.420807789E2,9.821527100E2
3.421307789E2,9.821553345E2
3.421807789E2,9.821579590E2
3.422307789E2,9.821606445E2
3.422807789E2,9.821632080E2
3.423307789E2,9.821658936E2
3.423807789E2,9.821683350E2
3.424307789E2,9.821707764E2
3.424807789E2,9.821732788E2
3.425307789E2,9.821755981E2
3.425807789E2,9.821781616E2
3.426307789E2,9.821804810E2
3.426807789E2,9.821829224E2
3.427307789E2,9.821853638E2
3.427807789E2,9.821876831E2
3.428307789E2,9.821900635E2
3.428807789E2,9.821924438E2
3.429307789E2,9.821947632E2
3.429807789E2,9.821972656E2
3.430307789E2,9.821995239E2
3.430807789E2,9.822020264E2
3.431307789E2,9.822043457E2
3.431807789E2,9.822066650E2
3.432307789E2,9.822089233E2
3.432807789E2,9.822113037E2
3.433307789E2,9.822138672E2
3.433807789E2,9.822164917E2
3.434307789E2,9.822189331E2
3.434807792E2,9.822212524E2
3.435307792E2,9.822235718E2
3.435807792E2,9.822260742E2
3.436307792E2,9.822285767E2
3.436807792E2,9.822310791E2
3.437307792E2,9.822336426E2
3.437807792E2,9.822363281E2
3.438307792E2,9.822387695E2
3.438807792E2,9.822408447E2
3.439307792E2,9.822433472E2
3.439807792E2,9.822459717E2
3.440307792E2,9.822487793E2
3.440807792E2,9.822512817E2
3.441307792E2,9.822538452E2
3.441807792E2,9.822565308E2
3.442307792E2,9.822591553E2
3.442807792E2,9.822617798E2
3.443307792E2,9.822643433E2
3.443807792E2,9.822670288E2
3.444307792E2,9.822697144E2
3.444807792E2,9.822725830E2
3.445307792E2,9.822753906E2
3.445807792E2,9.822782593E2
3.446307792E2,9.822811279E2
3.446807792E2,9.822840576E2
3.447307792E2,9.822869873E2
3.447807792E2,9.822898560E2
3.448307792E2,9.822926025E2
3.448807792E2,9.822955322E2
3.449307792E2,9.822982788E2
3.449807792E2,9.823012085E2
3.450307792E2,9.823039551E2
3.450807792E2,9.823069458E2
3.451307792E2,9.823099365E2
3.451807792E2,9.823130493E2
3.452307792E2,9.823161011E2
3.452807792E2,9.823190918E2
3.453307792E2,9.823220825E2
3.453807792E2,9.823249512E2
3.454307792E2,9.823276367E2
3.454807792E2,9.823304443E2
3.455307792E2,9.823332520E2
3.455807792E2,9.823361206E2
3.456307792E2,9.823388062E2
3.456807792E2,9.823414307E2
3.457307792E2,9.823442383E2
3.457807792E2,9.823472900E2
3.458307792E2,9.823504028E2
3.458807792E2,9.823533936E2
3.459307792E2,9.823565063E2
3.459807792E2,9.823594971E2
3.460307792E2,9.823624878E2
3.460807792E2,9.823655396E2
3.461307792E2,9.823686523E2
3.461807792E2,9.823718872E2
3.462307792E2,9.823752441E2
3.462807792E2,9.823785400E2
3.463307792E2,9.823817749E2
3.463807792E2,9.823852539E2
3.464307792E2,9.823885498E2
3.464807792E2,9.823917236E2
3.465307792E2,9.823950195E2
3.465807792E2,9.823983154E2
3.466307792E2,9.824016113E2
3.466807792E2,9.824047852E2
3.467307792E2,9.824082642E2
3.467807792E2,9.824118652E2
3.468307792E2,9.824160767E2
3.468807792E2,9.824207153E2
3.469307792E2,9.824254150E2
3.469807792E2,9.824301758E2
3.470307792E2,9.824350586E2
3.470807792E2,9.824401245E2
3.471307792E2,9.824451294E2
3.471807792E2,9.824504395E2
3.472307792E2,9.824558105E2
3.472807792E2,9.824611816E2
3.473307792E2,9.824666748E2
3.473807792E2,9.824721680E2
3.474307792E2,9.824776611E2
3.474807792E2,9.824832153E2
3.475307792E2,9.824888306E2
3.475807792E2,9.824942627E2
3.476307792E2,9.824995728E2
3.476807792E2,9.825048218E2
3.477307792E2,9.825099487E2
3.477807792E2,9.825150146E2
3.478307792E2,9.825201416E2
3.478807792E2,9.825252075E2
3.479307792E2,9.825304565E2
3.479807792E2,9.825355225E2
3.480307792E2,9.825404663E2
3.480807792E2,9.825456543E2
3.481307792E2,9.825508423E2
3.481807792E2,9.825559692E2
3.482307792E2,9.825610352E2
3.482807792E2,9.825662231E2
3.483307792E2,9.825715942E2
3.483807792E2,9.825769043E2
3.484307792E2,9.825822754E2
3.484807792E2,9.825878906E2
3.485307792E2,9.825934448E2
3.485807792E2,9.825992432E2
3.486307792E2,9.826049805E2
3.486807792E2,9.826106567E2
3.487307792E2,9.826161499E2
3.487807792E2,9.826216431E2
3.488307792E2,9.826270142E2
3.488807792E2,9.826322632E2
3.489307792E2,9.826376953E2
3.489807792E2,9.826430054E2
3.490307792E2,9.826479492E2
3.490807792E2,9.826531982E2
3.491307792E2,9.826583862E2
3.491807792E2,9.826634521E2
3.492307792E2,9.826687012E2
3.492807792E2,9.826738281E2
3.493307792E2,9.826790161E2
3.493807792E2,9.826842651E2
3.494307792E2,9.826895142E2
3.494807792E2,9.826946411E2
3.495307792E2,9.826997681E2
3.495807792E2,9.827047729E2
3.496307792E2,9.827098999E2
3.496807792E2,9.827148438E2
3.497307792E2,9.827195435E2
3.497807792E2,9.827242432E2
3.498307792E2,9.827288208E2
3.498807792E2,9.827332153E2
3.499307792E2,9.827374878E2
3.499807792E2,9.827418213E2
3.500307792E2,9.827460327E2
3.500807792E2,9.827501221E2
3.501307792E2,9.827543945E2
3.501807792E2,9.827585449E2
3.502307792E2,9.827627563E2
3.502807792E2,9.827669678E2
3.503307792E2,9.827709961E2
3.503807792E2,9.827752075E2
3.504307792E2,9.827793579E2
3.504807792E2,9.827833862E2
3.505307792E2,9.827874146E2
3.505807792E2,9.827915039E2
3.506307792E2,9.827954102E2
3.506807792E2,9.827993164E2
3.507307792E2,9.828031616E2
3.507807792E2,9.828068848E2
3.508307792E2,9.828106689E2
3.508807792E2,9.828143921E2
3.509307792E2,9.828181152E2
3.509807792E2,9.828218384E2
3.510307792E2,9.828254395E2
3.510807792E2,9.828293457E2
3.511307792E2,9.828333130E2
3.511807792E2,9.828370361E2
3.512307792E2,9.828406982E2
3.512807792E2,9.828442383E2
3.513307792E2,9.828478394E2
3.513807792E2,9.828512573E2
3.514307792E2,9.828545532E2
3.514807792E2,9.828580322E2
3.515307792E2,9.828615723E2
3.515807792E2,9.828650513E2
3.516307792E2,9.828683472E2
3.516807792E2,9.828716431E2
3.517307792E2,9.828748779E2
3.517807792E2,9.828781738E2
3.518307792E2,9.828814697E2
3.518807792E2,9.828845825E2
3.519307792E2,9.828875732E2
3.519807792E2,9.828906250E2
3.520307792E2,9.828937988E2
3.520807792E2,9.828967896E2
3.521307792E2,9.828996582E2
3.521807792E2,9.829025269E2
3.522307792E2,9.829053955E2
3.522807792E2,9.829082642E2
3.523307792E2,9.829112549E2
3.523807792E2,9.829139404E2
3.524307792E2,9.829166870E2
3.524807792E2,9.829194946E2
3.525307792E2,9.829222412E2
3.525807792E2,9.829248047E2
3.526307792E2,9.829273071E2
3.526807792E2,9.829298706E2
3.527307792E2,9.829325562E2
3.527807792E2,9.829349365E2
3.528307792E2,9.829373779E2
3.528807792E2,9.829400024E2
3.529307792E2,9.829427490E2
3.529807792E2,9.829454956E2
3.530307792E2,9.829481201E2
3.530807792E2,9.829506226E2
3.531307792E2,9.829531860E2
3.531807792E2,9.829556274E2
3.532307792E2,9.829581299E2
3.532807792E2,9.829606323E2
3.533307792E2,9.829631958E2
3.533807792E2,9.829656372E2
3.534307792E2,9.829679565E2
3.534807792E2,9.829705811E2
3.535307792E2,9.829731445E2
3.535807792E2,9.829754639E2
3.536307792E2,9.829780273E2
3.536807792E2,9.829807129E2
3.537307792E2,9.829835815E2
3.537807792E2,9.829865723E2
3.538307792E2,9.829892578E2
3.538807792E2,9.829920044E2
3.539307792E2,9.829946899E2
3.539807792E2,9.829973755E2
3.540307792E2,9.830000000E2
3.540807792E2,9.830027466E2
3.541307792E2,9.830054321E2
3.541807792E2,9.830081177E2
3.542307792E2,9.830107422E2
3.542807792E2,9.830134888E2
3.543307792E2,9.830162964E2
3.543807792E2,9.830192261E2
3.544307792E2,9.830219116E2
3.544807792E2,9.830245361E2
3.545307792E2,9.830269775E2
3.545807792E2,9.830293579E2
3.546307792E2,9.830318604E2
3.546807792E2,9.830343018E2
3.547307792E2,9.830365601E2
3.547807792E2,9.830390015E2
3.548307792E2,9.830412598E2
3.548807792E2,9.830436401E2
3.549307792E2,9.830462036E2
3.549807792E2,9.830486450E2
3.550307792E2,9.830510254E2
3.550807792E2,9.830534058E2
3.551307792E2,9.830558472E2
3.551807792E2,9.830581665E2
3.552307792E2,9.830604248E2
3.552807792E2,9.830626831E2
3.553307792E2,9.830648804E2
3.553807792E2,9.830670776E2
3.554307792E2,9.830694580E2
3.554807792E2,9.830717163E2
3.555307792E2,9.830739746E2
3.555807792E2,9.830762939E2
3.556307792E2,9.830784302E2
3.556807792E2,9.830803833E2
3.557307792E2,9.830827637E2
3.557807792E2,9.830853271E2
3.558307792E2,9.830875244E2
3.558807792E2,9.830895996E2
3.559307792E2,9.830917969E2
3.559807792E2,9.830939941E2
3.560307792E2,9.830961914E2
3.560807792E2,9.830988159E2
3.561307792E2,9.831010132E2
3.561807792E2,9.831032104E2
3.562307792E2,9.831057129E2
3.562807792E2,9.831082153E2
3.563307792E2,9.831106567E2
3.563807792E2,9.831132202E2
3.564307792E2,9.831157227E2
3.564807792E2,9.831181030E2
3.565307792E2,9.831205444E2
3.565807792E2,9.831231689E2
3.566307792E2,9.831256714E2
3.566807792E2,9.831282959E2
3.567307792E2,9.831307373E2
3.567807792E2,9.831334229E2
3.568307792E2,9.831359253E2
3.568807792E2,9.831385498E2
3.569307792E2,9.831411743E2
3.569807792E2,9.831437378E2
3.570307792E2,9.831462402E2
3.570807792E2,9.831488037E2
3.571307792E2,9.831514893E2
3.571807792E2,9.831544189E2
3.572307792E2,9.831573486E2
3.572807792E2,9.831601562E2
3.573307792E2,9.831630249E2
3.573807792E2,9.831658936E2
3.574307792E2,9.831689453E2
3.574807792E2,9.831719360E2
3.575307792E2,9.831751709E2
