"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.448831185E2,1.817606273E-3,-7.269757800E-3,8.701873012E-4
2.449328976E2,5.887312070E-2,-1.344828308E-2,-3.655190812E-4
2.449826907E2,-4.305128753E-2,3.721565008E-2,-5.052678287E-3
2.450324574E2,3.905520542E-3,5.982120521E-3,-1.942108851E-3
2.450822296E2,8.576036990E-2,-1.259607542E-2,5.719130859E-4
2.451319880E2,-1.079911832E-3,4.262718186E-2,-1.996636577E-2
2.451818007E2,-1.352179050E-1,-3.756585717E-2,5.259071477E-3
2.452315816E2,8.064711094E-2,-2.435658500E-2,3.298988100E-3
2.452813588E2,-1.177515462E-2,2.615889302E-3,-2.410825109E-3
2.453311426E2,-1.329169273E-1,7.643933408E-3,4.619914573E-3
2.453809057E2,1.737937629E-1,-7.823693566E-3,-3.007372143E-3
2.454306810E2,-3.031074628E-2,2.379332669E-2,-1.302950317E-3
2.454804957E2,-6.716886163E-2,4.509859160E-2,3.588602995E-4
2.455302566E2,9.854353964E-2,-2.623144910E-2,1.031975262E-4
2.455800162E2,-4.628968984E-2,-1.498226635E-2,4.832967184E-3
2.456297827E2,-6.081989408E-2,-1.395961270E-2,2.724611573E-2
2.456795834E2,4.076364636E-2,-2.371742576E-2,3.892140463E-2
2.457293765E2,-1.923199743E-2,1.003012247E-2,1.194892731E-2
2.457791461E2,-2.592185885E-2,2.140713669E-2,3.000714350E-3
2.458289188E2,7.250849903E-2,5.257742479E-3,-2.581266686E-3
2.458786937E2,-3.840673715E-2,7.836348377E-4,3.588609397E-4
2.459284790E2,-1.190299354E-2,-2.222605981E-2,-4.072635435E-3
2.459782510E2,3.075016290E-2,-1.587708853E-2,-2.964761341E-3
2.460280259E2,-2.783932909E-2,1.284242049E-2,3.128545824E-3
2.460778087E2,2.150367945E-2,1.075450052E-2,-1.643834636E-3
2.461275732E2,-4.957470577E-3,1.356679946E-2,-1.729056239E-3
2.461773715E2,1.140497811E-2,3.084603930E-3,3.162501380E-4
2.462271485E2,1.741306484E-2,-3.818303812E-3,-1.387306117E-2
2.462769297E2,-4.087816179E-2,-5.735778715E-3,-2.009419911E-2
2.463267051E2,2.482729964E-2,-2.286521532E-2,2.310287673E-4
2.463764781E2,1.276851445E-2,2.296974417E-4,-1.004676335E-3
2.464262627E2,-2.515487000E-2,2.191846259E-2,-1.260340214E-3
2.464760494E2,5.550689623E-2,1.160671003E-2,-3.655184992E-4
2.465258225E2,-1.718669571E-2,1.714608259E-2,-1.601223834E-3
2.465755984E2,-2.315613441E-3,-1.170125231E-2,-3.263035556E-3
2.466253752E2,4.885965213E-2,-1.059337985E-2,-1.655752584E-2
2.466751510E2,-6.844716519E-2,3.638541093E-3,-1.942109084E-3
2.467249364E2,-6.022734102E-3,-6.161883473E-3,-6.373605691E-3
2.467747126E2,5.116061121E-2,-5.948830396E-3,-3.561311169E-3
2.468244936E2,-5.020986870E-2,1.501555182E-2,-2.465352975E-2
2.468742625E2,4.106191918E-2,-7.141927257E-3,9.136630222E-3
2.469240335E2,8.848346770E-3,-5.352286622E-3,-5.990108475E-3
2.469738133E2,-4.219907895E-2,2.860831842E-2,-8.802407421E-3
2.470235787E2,2.836397476E-2,-2.371742763E-2,8.966189809E-3
2.470733719E2,2.669817768E-3,1.032839715E-2,5.983452313E-3
2.471231622E2,-3.623360768E-2,-1.432112884E-3,-1.524664694E-4
2.471729381E2,2.584995516E-2,-5.224452354E-3,4.014708684E-4
2.472227105E2,1.971403323E-2,7.217827253E-3,7.423558272E-4
2.472724867E2,-4.765323550E-2,1.531383209E-2,6.058707368E-5
2.473222723E2,5.350419134E-2,3.127214266E-3,-8.342345245E-4
2.473720562E2,-8.920252323E-3,3.127214732E-3,-2.463429701E-5
2.474218262E2,-1.859284192E-2,-6.502768025E-3,-2.376869088E-4
2.474715986E2,8.720514365E-3,-1.719801500E-2,1.509345369E-3
2.475213600E2,-3.934418038E-2,-2.113881521E-3,1.338903327E-3
2.475711773E2,7.348854095E-2,4.490751773E-3,-1.524656545E-4
2.476209294E2,-7.424221933E-2,2.230195887E-2,3.298988333E-3
2.476707230E2,5.060668290E-2,-5.309673026E-3,4.014713923E-4
2.477204824E2,8.166574873E-3,-9.954221547E-3,2.430598624E-2
2.477702738E2,-8.894284815E-2,-5.778388586E-3,7.219158113E-3
2.478200299E2,7.770698518E-2,-2.030858211E-2,5.225850269E-2
2.478698054E2,-4.658797011E-2,4.575971514E-3,2.093975246E-2
2.479196108E2,-1.377785392E-2,8.070036769E-3,-5.785716930E-4
2.479693789E2,1.153746992E-1,1.271458808E-2,-3.518698970E-3
2.480191310E2,-1.825582087E-1,3.255044343E-3,-7.438870147E-3
2.480689465E2,1.236411631E-1,-2.358959615E-2,-3.007372608E-3
2.481187238E2,-5.229778588E-2,-1.170125417E-2,2.958103782E-3
2.481685071E2,-5.425786600E-2,-1.434310805E-2,2.489387756E-3
2.482182771E2,1.220645532E-1,2.445446094E-3,-5.223120563E-3
2.482680615E2,-1.001494303E-1,3.610777110E-2,1.551955938E-3
2.483178391E2,5.814874545E-2,5.470794626E-3,-5.904888734E-3
2.483676067E2,2.687260881E-2,-3.690473503E-3,-3.263036022E-3
2.484173995E2,-7.581879944E-2,-1.498226635E-2,1.850229572E-3
2.484671393E2,1.068099812E-1,-6.502768025E-3,-1.771666342E-3
2.485169201E2,-1.205172837E-1,7.601322606E-3,2.617218997E-3
2.485667147E2,7.391463965E-2,5.300352350E-3,-6.211820291E-4
2.486165203E2,5.226449110E-3,5.044689402E-3,4.108588677E-3
2.486662808E2,-3.759714961E-2,2.147171879E-3,1.466734568E-3
2.487160614E2,5.772264674E-2,-8.377632126E-3,-1.132508507E-3
2.487658370E2,-5.983984470E-2,2.743719378E-3,3.588609397E-4
2.488156177E2,2.197239548E-2,-4.116578028E-3,-1.516003394E-3
2.488653941E2,1.979925856E-2,1.635845518E-3,2.872882877E-3
2.489151786E2,-2.651839890E-2,1.322591212E-2,-1.098550856E-4
2.489649483E2,1.289634779E-2,-3.668500576E-4,-2.538656350E-3
2.490147464E2,-8.195871487E-3,-7.610641420E-3,-6.884932518E-3
2.490645154E2,6.505165249E-2,-6.204494275E-3,-6.517615169E-2
2.491142643E2,-3.227082640E-2,8.879638277E-3,2.020671964E-3
2.491640769E2,-1.987115107E-2,2.119408548E-2,-3.229081631E-4
2.492138596E2,1.135424376E-1,-1.221258007E-2,-1.732451655E-2
2.492635980E2,-8.020769060E-2,3.205977008E-2,-1.178514585E-2
2.493134021E2,-8.323699236E-3,-7.482810877E-3,9.008800611E-3
2.493631605E2,5.891572684E-2,-1.724062674E-2,-6.032721139E-3
2.494129668E2,-9.009333700E-2,-2.384525910E-2,4.832967184E-3
2.494627519E2,5.912878364E-2,5.939508788E-3,1.381513313E-3
2.495125083E2,-7.727155928E-3,1.731652953E-2,-7.651922293E-3
2.495623007E2,-4.952809960E-2,5.769068375E-3,1.637177076E-3
2.496120642E2,8.443944156E-2,-5.011400208E-3,-1.983853802E-2
2.496618524E2,-2.511226013E-2,-4.457463510E-3,-2.490919083E-2
2.497116210E2,-5.238299444E-2,-2.753040520E-3,1.084105391E-2
2.497614229E2,6.577603519E-2,9.135302156E-3,2.136585861E-2
2.498111889E2,-4.897416383E-2,1.186237484E-2,-3.220423823E-3
2.498609616E2,2.550907061E-2,-1.600492187E-2,8.412252180E-3
2.499107521E2,4.203796387E-3,7.175215520E-3,1.338903327E-3
2.499605295E2,-2.012682520E-2,1.164932363E-2,-3.655184992E-4
2.500103003E2,2.431597561E-2,-1.687776297E-3,-7.864974439E-3
2.500600893E2,-2.119209059E-2,-2.156493254E-3,-7.490133867E-4
2.501098607E2,2.290982567E-2,3.169824602E-3,1.797627192E-5
2.501595997E2,-1.488572732E-2,1.294958638E-3,-1.899498049E-3
2.502093999E2,-3.593934234E-3,-1.613275334E-2,3.938145936E-3
2.502592093E2,2.964229137E-2,-3.242394887E-4,2.170674130E-2
2.503089711E2,-9.720929712E-2,1.806287793E-3,6.401900947E-2
2.503587448E2,8.026361465E-2,-1.046554744E-2,1.067061163E-2
2.504085249E2,1.221457869E-2,6.450837478E-3,1.872400567E-2
2.504583096E2,-1.198354959E-1,2.189781750E-3,1.807619235E-3
2.505080867E2,1.482274383E-1,-1.545098145E-2,-4.507398698E-4
2.505578824E2,-1.203468293E-1,-6.843652576E-3,-5.359608913E-4
2.506076473E2,3.982620686E-2,-4.713126458E-3,2.310293494E-4
2.506574303E2,3.859050944E-2,1.337571535E-3,1.296292874E-3
2.507071865E2,-1.038991585E-1,2.336722426E-2,-3.655189648E-4
2.507569872E2,1.262404025E-1,-3.136535175E-3,-3.433477366E-3
2.508067618E2,-5.378915370E-2,2.232394414E-3,-1.089897938E-3
2.508565456E2,1.178847440E-2,-4.798347130E-3,-3.390867030E-3
2.509063095E2,2.175933868E-2,-1.123253722E-2,-3.229081631E-4
2.509560937E2,-6.269475818E-2,7.132605650E-3,-2.410824643E-3
2.510058764E2,8.171238005E-2,5.982121453E-3,-4.839625210E-3
2.510556511E2,-4.850544035E-2,8.155256510E-3,2.020671964E-3
2.511054386E2,-3.593929112E-3,3.936815076E-3,-2.802973613E-4
2.511551952E2,4.553602636E-2,-1.148820110E-2,-5.359606585E-4
2.512049925E2,-7.577618957E-2,-1.195691712E-2,2.489387989E-3
2.512547628E2,5.802090466E-2,1.167129492E-3,-2.240382833E-3
2.513045487E2,-4.057987779E-2,1.156410389E-2,2.105893102E-3
2.513543376E2,3.002578579E-2,1.049883943E-2,-1.984719653E-3
2.514041068E2,-1.399090514E-2,1.294960966E-3,4.866921226E-4
2.514538827E2,-2.617751993E-2,-7.312368602E-3,-2.463429701E-5
2.515036505E2,7.029275596E-2,-2.047902532E-2,-4.626573063E-3
2.515534343E2,-3.597794473E-2,4.362920299E-3,-1.148687117E-2
2.516032186E2,1.549559087E-2,1.693302952E-2,-2.627272718E-2
2.516529909E2,3.565037623E-2,1.582515799E-2,-2.248039097E-2
2.517027807E2,-1.833718084E-2,9.305743501E-3,-1.280779764E-2
2.517525421E2,2.469946817E-2,-6.587988697E-3,-1.098552020E-4
2.518023335E2,-8.242488839E-4,-1.617536321E-2,1.381513895E-3
2.518521129E2,-4.910197854E-2,-7.397590205E-3,8.923580870E-3
2.519018814E2,8.801874518E-2,-2.667819383E-3,-3.305645892E-3
2.519516656E2,-5.566401407E-2,1.765741035E-2,-8.631964214E-3
2.520014404E2,-1.194559596E-2,1.659214869E-2,9.127979865E-4
2.520512251E2,6.155759096E-2,-1.858218457E-3,-3.229081631E-4
2.521010065E2,-5.749626830E-2,-1.519531943E-2,4.705136642E-3
2.521507759E2,3.117626905E-2,-1.719801314E-2,-7.916239556E-4
2.522005675E2,2.627208363E-3,1.508013578E-3,-1.771666808E-3
2.522503395E2,-2.519747987E-2,3.508511558E-2,1.031974098E-4
2.523001136E2,2.576473542E-2,1.169193443E-2,-1.771666808E-3
2.523498636E2,-1.181776822E-2,-9.911611676E-3,-1.098553184E-4
2.523996726E2,-1.177515835E-2,-1.596230827E-2,-8.768450934E-4
2.524494505E2,3.731218725E-2,-1.459877193E-2,-1.430781791E-3
2.524992226E2,6.930870470E-3,9.561406448E-3,-2.325603971E-3
2.525490058E2,-5.498224869E-2,1.177715324E-2,4.014711012E-4
2.525987830E2,5.128844082E-2,2.093842439E-2,-5.180509761E-3
2.526485415E2,6.419543643E-3,-1.165864337E-2,-2.069940558E-3
2.526983312E2,-3.389002383E-2,5.683846772E-3,-4.200467840E-3
2.527481206E2,1.847833022E-2,-1.246824209E-2,-6.637927145E-4
2.527978974E2,-2.212951891E-2,-6.034052931E-3,-2.623877255E-3
2.528476724E2,4.757734016E-3,-1.059338171E-2,1.211071620E-3
2.528974483E2,-2.489920147E-2,1.654953696E-2,-5.359607749E-4
2.529472245E2,1.822266914E-2,5.769067444E-3,-9.194554295E-4
2.529970061E2,-5.980123300E-3,-7.866305299E-3,2.148503670E-3
2.530468009E2,6.292112172E-2,-5.011399277E-3,-4.583962262E-3
2.530965707E2,-5.579185113E-2,5.129909143E-3,-2.463441342E-5
2.531463496E2,1.025449671E-2,-1.772997668E-3,-1.098550856E-4
2.531961274E2,3.918705881E-2,3.638541093E-3,-5.052678287E-3
2.532458885E2,-6.145904213E-2,1.678453526E-3,-4.933498567E-4
2.532956872E2,7.063363492E-2,-4.798346665E-3,-1.098550856E-4
2.533454610E2,-8.076163381E-2,9.518796578E-3,-2.463418059E-5
2.533952401E2,4.391682521E-2,6.109952927E-3,-3.229078138E-4
2.534450132E2,6.163887214E-3,-1.106209494E-2,8.795748465E-3
2.534947926E2,-8.088944852E-2,-5.372926826E-4,2.370943688E-2
2.535445711E2,1.126476377E-1,1.294960734E-3,1.710480452E-2
2.535943514E2,-1.315107942E-1,-2.614622936E-2,4.288418591E-2
2.536441177E2,5.316331238E-2,-3.349587088E-3,-2.581266686E-3
2.536938964E2,-6.448839325E-3,-5.565335974E-3,-4.507397534E-4
2.537436904E2,1.447293907E-2,1.254414488E-2,-7.916239556E-4
2.537934686E2,-1.458744891E-2,1.412073337E-2,-1.771666342E-3
2.538432466E2,-1.433179341E-2,-4.627904389E-3,-1.345560886E-3
2.538930135E2,6.125929952E-2,-1.438571792E-2,1.338903327E-3
2.539428098E2,-7.347521931E-2,-4.031356424E-3,6.571345148E-4
2.539925671E2,7.532079518E-2,5.342963152E-3,-2.069940558E-3
2.540423618E2,-9.848762304E-2,1.339635812E-2,2.148503670E-3
2.540921333E2,7.757915556E-2,-9.633976733E-4,-2.802973613E-4
2.541419285E2,-1.774063334E-2,2.723080106E-4,1.458082115E-4
2.541916915E2,-2.971419320E-2,-9.272453375E-3,9.554083226E-4
2.542414462E2,5.393030494E-2,-1.304282341E-3,-2.325603971E-3
2.542912521E2,-4.428700358E-2,1.190498658E-2,2.063282533E-3
2.543409889E2,3.790873662E-2,4.320309497E-3,-1.089897705E-3
2.543907890E2,-3.265432268E-2,2.189782681E-3,5.293029826E-4
2.544405788E2,2.171672881E-2,-1.170125324E-2,-1.089897938E-3
2.544903596E2,4.544679075E-3,-8.761127479E-3,-2.155161696E-3
2.545401453E2,-3.580749407E-2,4.853599239E-4,-1.089897705E-3
2.545899236E2,5.354680866E-2,2.019340405E-3,-2.069939859E-3
2.546397106E2,-5.229778215E-2,1.646431349E-2,2.105893102E-3
2.546894778E2,2.482730150E-2,8.325702511E-3,-2.581267152E-3
2.547392377E2,2.712827176E-2,-4.883567337E-3,-7.916241884E-4
2.547890375E2,-3.512572870E-2,-2.060685679E-2,-1.132508274E-3
2.548388072E2,5.823396519E-2,8.496141993E-3,-1.643835334E-3
2.548885916E2,-7.824759930E-2,1.701825112E-2,2.105893102E-3
2.549383659E2,5.687042326E-2,-2.412156202E-3,-2.368214075E-3
2.549881390E2,-2.945853025E-2,-7.354978472E-3,1.168461051E-3
2.550379280E2,-5.340964068E-3,-1.775195077E-2,-9.194554295E-4
2.550876999E2,1.345028542E-2,-8.292411454E-3,-1.601224532E-3
2.551374650E2,-1.846501045E-2,1.314069051E-2,6.571346894E-4
2.551872633E2,6.381594390E-2,1.667736657E-2,-1.643834636E-3
2.552370420E2,-4.603402689E-2,1.369463094E-2,-2.463418059E-5
2.552868206E2,4.203797318E-3,-9.655947797E-3,-3.049982945E-3
2.553365910E2,7.314367220E-3,-1.681452058E-2,-2.155161463E-3
2.553863786E2,1.225719042E-2,3.149223048E-4,3.554651514E-3
2.554361394E2,-7.982818410E-3,-1.050815918E-2,-8.504131809E-3
2.554859380E2,-1.079910900E-3,2.183323726E-2,-9.654618800E-3
2.555357120E2,-1.428917982E-2,1.279980689E-2,1.338903327E-3
2.555854866E2,2.533862367E-2,-1.020988449E-2,-2.802975941E-4
2.556352710E2,-1.710147411E-2,-8.633295074E-3,4.440820194E-4
2.556850072E2,-1.506016124E-3,-1.148820203E-2,-1.856887247E-3
2.557348228E2,2.112018317E-2,6.536058150E-3,-1.047287369E-3
2.557846035E2,-3.180210665E-2,1.731652580E-2,6.058707368E-5
2.558343747E2,1.890443265E-2,-2.582598478E-3,-3.433477832E-3
2.558841536E2,1.792439446E-2,-3.264367115E-3,-1.047287136E-3
2.559339388E2,-4.245474935E-2,-2.028661314E-3,-4.285688512E-3
2.559837262E2,6.615952402E-2,-5.820999388E-3,-2.282127552E-2
2.560334942E2,5.819001235E-4,5.811680108E-3,-9.620662313E-4
2.560832627E2,-2.600708231E-2,1.403551549E-2,2.105893334E-3
2.561330559E2,1.639041118E-2,9.902291931E-3,3.018624336E-2
2.561828382E2,-4.164514691E-2,-2.584795840E-2,-1.601224300E-3
2.562325923E2,4.063580930E-2,-1.306479238E-2,1.466734917E-3
2.562823893E2,-1.906155981E-2,-3.434810555E-3,4.662525374E-3
2.563321398E2,2.414153889E-3,1.194759738E-2,-2.376869088E-4
2.563819399E2,-4.275700543E-3,1.331113372E-2,-1.132508507E-3
2.564317198E2,2.069407888E-2,7.686542347E-3,-9.620662313E-4
2.564814932E2,-3.887546435E-2,-1.229780074E-2,1.040629344E-3
2.565312526E2,5.635910109E-2,-1.038032677E-2,-2.027329989E-3
2.565810649E2,-4.415916279E-2,-1.161603164E-2,1.168461051E-3
2.566308405E2,1.225718670E-2,1.471728086E-2,-3.902194323E-3
2.566806138E2,1.234241389E-2,1.335374638E-2,-4.933503224E-4
2.567303963E2,-3.333608806E-2,6.984143984E-4,1.807619235E-3
2.567801577E2,4.349071905E-2,-7.503448287E-4,-2.463418059E-5
2.568299418E2,-5.157339200E-2,-1.238302607E-2,-2.802971285E-4
2.568797284E2,5.056406558E-2,-8.377632126E-3,7.423558854E-4
2.569294809E2,-3.955722973E-2,1.139365975E-2,6.665221415E-3
2.569793012E2,5.610344186E-2,1.318330411E-2,-1.601224300E-3
2.570290645E2,-5.182906985E-2,9.092690423E-3,-1.524656545E-4
2.570788416E2,-1.168993115E-2,-1.349089760E-2,7.849663380E-4
2.571286151E2,6.539253145E-2,-1.920071058E-2,2.446776954E-3
2.571783889E2,-1.114412174E-1,-4.968788475E-3,5.046020262E-3
2.572281797E2,1.081309021E-1,6.962163374E-3,-3.348256694E-3
2.572779532E2,-6.303563714E-2,1.931922138E-2,-4.507398698E-4
2.573277391E2,8.592685685E-3,2.530667232E-3,1.253682305E-3
2.573775083E2,6.871615350E-2,-7.503452944E-4,-1.686445437E-3
2.574272857E2,-9.776323289E-2,-5.437504500E-3,1.168461051E-3
2.574770518E2,8.682563901E-2,-1.498226728E-2,-1.686445437E-3
2.575268480E2,-5.123251677E-2,-1.537974458E-4,-1.524656545E-4
2.575766263E2,2.538123913E-2,2.017143182E-2,3.162502544E-4
2.576264124E2,4.885565955E-3,5.769068375E-3,8.701874176E-4
2.576761751E2,-3.022552654E-2,1.018664334E-4,-3.007372143E-3
2.577259604E2,4.349071905E-2,-1.566403545E-2,-7.490136195E-4
2.577757218E2,-4.049465805E-2,-1.025249623E-2,1.040629460E-3
2.578255191E2,2.806570381E-2,9.902291931E-3,-1.175119076E-3
2.578752906E2,-2.485659346E-2,1.254414674E-2,9.980187751E-4
2.579250564E2,2.959967591E-2,6.663890556E-3,-1.516003394E-3
2.579748542E2,-4.386089742E-2,-6.971484050E-3,1.381513779E-3
2.580246265E2,4.289416969E-2,-1.681452058E-2,-1.175118843E-3
2.580744071E2,1.583648100E-2,-3.136534477E-3,-7.490136195E-4
2.581241952E2,-8.255127072E-2,3.723761300E-3,1.338903327E-3
2.581739668E2,8.989360183E-2,2.294111624E-2,-2.922151005E-3
2.582237221E2,-5.140295625E-2,2.828940051E-3,-6.211816799E-4
2.582735072E2,3.526688367E-2,-1.306479238E-2,-1.260339981E-3
2.583232698E2,-1.360740699E-2,-1.191430632E-2,1.884187805E-4
2.583730783E2,-1.867806353E-2,-1.687776763E-3,6.145241205E-4
2.584228562E2,4.988230392E-2,4.022035748E-3,-6.211821456E-4
2.584726363E2,-6.184253842E-2,1.279980689E-2,-3.229078138E-4
2.585224136E2,5.231110379E-2,6.408226676E-3,-4.507398698E-4
2.585722084E2,-3.755453974E-2,-1.055076905E-2,4.014717415E-4
2.586219710E2,4.144541174E-2,-1.097687520E-2,-1.388171688E-3
2.586717534E2,-2.106425539E-2,-4.946817644E-4,8.275768487E-4
2.587215149E2,-1.705886610E-2,1.441900805E-2,3.162503708E-4
2.587712947E2,4.225501046E-2,1.216064859E-2,-5.359606585E-4
2.588210608E2,-4.245474935E-2,-2.539987676E-3,6.997451419E-4
2.588708567E2,3.424422815E-2,-1.310740318E-2,-9.194556624E-4
2.589206415E2,-2.029726468E-2,-1.336306520E-2,7.849662215E-4
2.589704195E2,1.681651920E-2,-4.520711955E-4,-2.376867924E-4
2.590202065E2,-2.042509615E-2,1.761480048E-2,-6.724451669E-5
2.590699812E2,1.114931516E-2,1.424856484E-2,1.551955938E-3
2.591197570E2,1.886182278E-2,1.635845518E-3,-2.197771566E-3
2.591695353E2,-1.428917609E-2,-9.698558599E-3,-3.229078138E-4
2.592193169E2,1.856354997E-2,-1.643102616E-2,-4.081289517E-4
2.592690802E2,-2.059553936E-2,-7.312369533E-3,1.458080951E-4
2.593188478E2,-2.703075297E-4,1.352418773E-2,9.127977537E-4
2.593685751E2,9.061399847E-3,9.604018182E-3,-1.098555513E-4
2.594184349E2,-4.428699240E-2,4.853603896E-4,-3.177813953E-3
2.594682020E2,5.520861223E-2,-4.926177673E-3,-1.516002696E-3
2.595179735E2,-2.063815109E-2,-1.762411930E-2,-4.507395206E-4
2.595677640E2,2.589256130E-2,5.002077669E-3,-2.802977106E-4
2.596175398E2,-2.191646770E-2,2.707434073E-2,1.040629577E-3
2.596673245E2,-6.874945480E-3,-1.943440642E-3,-1.388172153E-3
2.597170997E2,4.029492661E-2,-2.497377107E-3,-6.211816799E-4
2.597668734E2,-5.144557357E-2,-1.246824488E-2,1.424124348E-3
2.598166507E2,4.805004969E-2,-9.528118186E-3,-2.368214075E-3
2.598664268E2,-2.864892781E-2,1.024317555E-2,1.509345369E-3
2.599162110E2,-2.315614838E-3,1.233109273E-2,6.145240623E-4
2.599659830E2,2.393247932E-2,7.410240360E-4,3.213767428E-3
2.600157653E2,-4.756800830E-2,-2.753040753E-3,1.458079787E-4
2.600655598E2,5.341897160E-2,-1.421527471E-2,-1.430782024E-3
2.601153173E2,-3.602055460E-2,5.172519945E-3,4.534693435E-3
2.601650932E2,-8.238483220E-3,3.255046206E-3,-7.064028177E-4
2.602148477E2,3.991143033E-2,4.448141903E-3,-7.490131538E-4
2.602646304E2,-1.982854865E-2,3.808982437E-3,-4.370910116E-3
2.603144383E2,-7.940206677E-3,4.533361644E-3,-1.302950783E-3
2.603642122E2,1.319461875E-2,-6.971483119E-3,-1.345560886E-3
2.604139938E2,7.271755487E-3,-7.269757800E-3,-1.152948011E-2
2.604637706E2,5.397290364E-2,2.147171879E-3,-3.159904853E-2
2.605135534E2,7.655250374E-3,1.804090664E-2,-2.597445436E-2
2.605633314E2,-6.107953843E-3,1.326852664E-2,-9.441563860E-3
2.606131183E2,-9.388966486E-3,3.575298470E-4,-1.089897938E-3
2.606628828E2,2.934402041E-2,-9.400284849E-3,3.682483220E-3
2.607126512E2,-3.670232370E-2,-2.069207840E-2,5.685178563E-3
2.607624485E2,6.100365520E-2,1.480250433E-2,-3.348256228E-3
2.608122258E2,-4.799411446E-2,1.147887949E-2,-5.521394312E-3
2.608619998E2,3.842006624E-2,4.618584178E-3,1.935450709E-3
2.609117859E2,-6.047900766E-2,-9.229842573E-3,6.989926100E-2
2.609615576E2,-4.168775305E-2,-1.898765564E-2,2.707567252E-2
2.610113383E2,6.760828942E-2,-1.805022731E-2,1.096888538E-2
2.610611175E2,-4.692885652E-2,-9.633973241E-4,-5.785713438E-4
2.611109024E2,2.938662469E-2,2.490120567E-2,-1.293562818E-2
2.611606817E2,-1.586576737E-2,1.407812349E-2,-8.768446278E-4
2.612104489E2,6.163883954E-3,-1.091229380E-3,-5.393563770E-3
2.612602321E2,9.785777889E-3,-1.067860238E-2,-5.785713438E-4
2.613100194E2,1.715740003E-2,-7.568031549E-3,1.253682305E-3
2.613597930E2,-2.792455256E-2,3.382877680E-3,-8.163248189E-3
2.614095685E2,1.315201074E-2,8.794417605E-3,1.594566624E-3
2.614593493E2,-8.579365909E-3,-3.242394887E-4,1.797627192E-5
2.615091266E2,6.419544108E-3,-6.545378827E-3,-5.521394312E-3
2.615588942E2,-1.586576924E-2,-1.067860145E-2,3.085935023E-3
2.616086775E2,1.587908529E-2,-1.815608237E-3,-4.413519986E-3
2.616584523E2,9.227839764E-4,5.811679177E-3,-3.646529512E-3
2.617082318E2,-7.599324454E-3,1.556949317E-2,3.639872652E-3
2.617580153E2,3.386073560E-2,1.007273234E-2,-5.777058192E-3
2.618077861E2,-5.566401780E-2,-5.607946776E-3,3.085935488E-3
2.618575752E2,7.016491890E-2,-1.613275148E-2,-2.794319997E-3
2.619073542E2,-3.231343627E-2,-1.106209680E-2,-3.348257160E-3
2.619571166E2,-1.428917423E-2,5.641236901E-3,1.978061628E-3
2.620069126E2,3.726958111E-2,1.910617016E-2,-3.561309772E-3
2.620566699E2,-5.089163408E-2,9.007466957E-3,8.275769651E-4
2.621064645E2,5.942706019E-2,-8.675905876E-3,1.031976426E-4
2.621562459E2,-4.552270472E-2,-1.600492001E-2,-2.666487591E-3
2.622060300E2,1.660346426E-2,-1.191430632E-2,7.849663380E-4
2.622558123E2,1.123453677E-2,1.011534315E-2,-1.047287136E-3
2.623055811E2,-4.023899138E-2,1.565471478E-2,-1.430782024E-3
2.623553577E2,5.073451251E-2,5.087298341E-3,8.275767323E-4
2.624051411E2,-2.421743609E-2,-5.181841552E-3,9.127978701E-4
2.624549028E2,-7.599321660E-3,-1.131775975E-2,-1.473392826E-3
2.625046984E2,1.255546138E-2,-1.046554837E-2,4.440819030E-4
2.625544551E2,1.698696055E-2,6.876943633E-3,-2.666487591E-3
2.626042483E2,-3.035335243E-2,1.514338702E-2,1.892840490E-3
2.626540249E2,4.587292671E-3,9.689237922E-3,-3.655184992E-4
2.627038061E2,2.559428662E-2,-5.437504500E-3,-2.709098393E-3
2.627535911E2,-2.916026115E-2,-1.809283532E-2,1.722398214E-3
2.628033645E2,4.430032149E-2,-1.645167475E-3,-1.473392826E-3
2.628531539E2,-5.677188933E-2,3.127214732E-3,-1.950765727E-4
2.629029239E2,4.770916328E-2,1.544166170E-2,7.849662215E-4
2.629527081E2,-2.076598257E-2,6.536058150E-3,-1.643835101E-3
2.630024871E2,2.584595233E-3,-6.417546421E-3,4.014715087E-4
2.630522570E2,1.575125195E-2,-1.545098238E-2,-4.933502059E-4
2.631020438E2,-7.173218299E-3,-3.860914847E-3,-1.430782722E-3
2.631518099E2,4.033355042E-3,7.132606581E-3,1.040629577E-3
2.632015972E2,-1.028378867E-2,1.113799680E-2,-4.933499731E-4
2.632513685E2,-1.378184650E-3,9.390963241E-3,-7.916239556E-4
2.633011319E2,1.562342420E-2,-9.059400298E-3,1.211071620E-3
2.633509274E2,-1.757018827E-2,-1.621797308E-2,-1.345561119E-3
2.634006876E2,2.461424842E-2,-5.437504500E-3,-4.081291845E-4
2.634504968E2,8.422238752E-3,9.859681129E-3,-4.507398698E-4
2.635002599E2,-2.916025743E-2,2.464553900E-2,-3.229076974E-4
2.635500257E2,2.188716829E-2,4.235087894E-3,1.381513779E-3
2.635998136E2,-2.800977230E-2,-1.800761372E-2,-8.768450934E-4
2.636495778E2,3.577820957E-2,-1.885982230E-2,-2.155161696E-3
2.636993691E2,-2.345044538E-2,-7.781084627E-3,4.014715087E-4
2.637491555E2,1.178447623E-3,9.604018182E-3,-9.620659985E-4
2.637989321E2,7.949529681E-4,1.995837502E-2,1.884188969E-4
