"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.668766727E2,-6.330226898E1,3.422621918E1,-1.651705933E1
4.669266727E2,-6.535178375E1,3.354175568E1,-1.876509857E1
4.669766727E2,-6.254445648E1,3.460609436E1,-1.917126465E1
4.670266727E2,-6.437114716E1,3.532366180E1,-2.059473419E1
4.670766727E2,-6.508667755E1,3.653952789E1,-2.061557007E1
4.671266727E2,-6.484770966E1,3.515778351E1,-2.143613052E1
4.671766727E2,-6.397254181E1,3.460184479E1,-2.365880203E1
4.672266727E2,-6.651502991E1,3.604009247E1,-2.299989700E1
4.672766727E2,-6.651502991E1,3.604009247E1,-2.299989700E1
4.673266727E2,-6.480675507E1,3.675527954E1,-2.425102997E1
4.673766727E2,-6.562643433E1,3.563152313E1,-2.452503586E1
4.674266727E2,-6.654840851E1,3.608434296E1,-2.649639511E1
4.674766727E2,-6.724673462E1,3.401947021E1,-2.591928482E1
4.675266727E2,-6.619577026E1,3.735994720E1,-2.748690796E1
4.675766727E2,-6.788357544E1,3.744351196E1,-2.764321899E1
4.676266727E2,-6.848469543E1,3.723191833E1,-2.540903091E1
4.676766727E2,-6.713421631E1,3.700869751E1,-2.763123322E1
4.677266727E2,-6.956842804E1,3.801871490E1,-2.962302780E1
4.677766727E2,-6.698838806E1,3.686102295E1,-2.776799011E1
4.678266727E2,-6.849386597E1,3.757442474E1,-2.779019165E1
4.678766727E2,-6.944984436E1,3.691607666E1,-2.835055923E1
4.679266727E2,-7.128987885E1,3.765135193E1,-3.117262840E1
4.679766727E2,-7.088078308E1,3.658525848E1,-3.171567535E1
4.680266727E2,-7.112642670E1,3.797584534E1,-3.159441566E1
4.680766727E2,-7.314656067E1,3.725244141E1,-3.076553345E1
4.681266727E2,-7.453717804E1,3.736369324E1,-3.203805542E1
4.681766727E2,-7.229187012E1,3.589775848E1,-3.158074951E1
4.682266727E2,-7.474656677E1,3.610902405E1,-3.216509247E1
4.682766727E2,-7.682307434E1,3.789237213E1,-3.248474121E1
4.683266727E2,-7.647486877E1,3.542038727E1,-3.301185608E1
4.683766727E2,-7.931468201E1,3.357322693E1,-3.245697784E1
4.684266727E2,-7.897299957E1,3.436780548E1,-3.246315765E1
4.684766727E2,-7.753617859E1,3.568190765E1,-3.274501801E1
4.685266727E2,-7.842768860E1,3.267124176E1,-3.201876831E1
4.685766727E2,-7.950119019E1,3.261857605E1,-3.160853004E1
4.686266727E2,-7.843730164E1,3.218846130E1,-3.089457321E1
4.686766727E2,-8.009527588E1,3.305838013E1,-3.147932243E1
4.687266727E2,-7.922448730E1,3.184751892E1,-3.131729126E1
4.687766727E2,-8.090961456E1,3.192755127E1,-3.119388390E1
4.688266727E2,-7.913696289E1,3.012535095E1,-3.045732498E1
4.688766727E2,-7.923862457E1,2.745208740E1,-2.902863312E1
4.689266727E2,-7.991107178E1,2.927153778E1,-2.737823105E1
4.689766727E2,-7.960694122E1,2.978556061E1,-2.989834976E1
4.690266727E2,-8.068229675E1,2.581671143E1,-2.804393005E1
4.690766727E2,-7.958457947E1,2.616763306E1,-2.733882523E1
4.691266727E2,-7.979396057E1,2.491296387E1,-2.746586227E1
4.691766727E2,-7.965908051E1,2.428427124E1,-2.661828613E1
4.692266727E2,-8.012515259E1,2.377410126E1,-2.493865967E1
4.692766727E2,-8.086539459E1,2.077374268E1,-2.449079132E1
4.693266727E2,-7.866703033E1,2.196723175E1,-2.490407181E1
4.693766727E2,-7.748721313E1,2.043801117E1,-2.319737244E1
4.694266727E2,-7.873513031E1,1.957983398E1,-2.138101959E1
4.694766727E2,-7.873513031E1,1.957983398E1,-2.138101959E1
4.695266727E2,-7.594952393E1,2.001224518E1,-2.122066879E1
4.695766727E2,-7.790501404E1,1.726665497E1,-2.050729752E1
4.696266727E2,-7.737985229E1,1.835916901E1,-1.883736420E1
4.696766727E2,-7.634702301E1,1.730952454E1,-1.853591156E1
4.697266727E2,-7.619193268E1,1.698439789E1,-1.699257278E1
4.697766727E2,-7.542896271E1,1.702706909E1,-1.768519974E1
4.698266727E2,-7.652267456E1,1.667082977E1,-1.797072601E1
4.698766727E2,-7.437477875E1,1.594908905E1,-1.514598465E1
4.699266727E2,-7.549945831E1,1.513838196E1,-1.654507828E1
4.699766727E2,-7.578863525E1,1.510007477E1,-1.458971024E1
4.700266727E2,-7.362961578E1,1.518946838E1,-1.415143967E1
4.700766727E2,-7.454776001E1,1.530686188E1,-1.430107880E1
4.701266727E2,-7.497208405E1,1.540206909E1,-1.109007645E1
4.701766727E2,-7.130731201E1,1.527324677E1,-1.273281479E1
4.702266727E2,-7.370171356E1,1.280738068E1,-1.104796982E1
4.702766727E2,-7.161962128E1,1.443973541E1,-9.649715424E0
4.703266727E2,-7.285524750E1,1.406080627E1,-8.677837372E0
4.703766727E2,-7.145776367E1,1.427082062E1,-8.108150482E0
4.704266727E2,-7.025891113E1,1.337705994E1,-7.247692108E0
4.704766727E2,-7.042227936E1,1.321762085E1,-7.526973724E0
4.705266727E2,-7.048326111E1,1.164666748E1,-6.809974670E0
4.705766727E2,-7.061155701E1,1.210145569E1,-6.257183075E0
4.706266727E2,-6.965557098E1,1.275981140E1,-5.696807861E0
4.706766727E2,-6.936524200E1,1.246622467E1,-6.110179901E0
4.707266727E2,-6.764370728E1,1.299864960E1,-5.261642456E0
4.707766727E2,-6.768038177E1,1.189102173E1,-4.130374908E0
4.708266727E2,-6.683800507E1,1.298468018E1,-1.478748322E0
4.708766727E2,-6.514193726E1,1.338568115E1,-2.586483002E0
4.709266727E2,-6.427541351E1,1.168494415E1,-7.408256531E-1
4.709766727E2,-6.518154907E1,1.178640747E1,3.682708740E-1
4.710266727E2,-6.434958649E1,1.338941956E1,-2.021903992E-1
4.710766727E2,-6.419850922E1,1.306959534E1,9.215698242E-1
4.711266727E2,-6.371909332E1,1.356206512E1,6.405410767E-1
4.711766727E2,-6.261871338E1,1.390944672E1,1.625366211E0
4.712266727E2,-6.354371643E1,1.370557404E1,2.178565979E0
4.712766727E2,-6.289541626E1,1.468051147E1,1.334129333E0
4.713266727E2,-6.350303650E1,1.480789185E1,1.466873169E0
4.713766727E2,-6.226367188E1,1.468633270E1,3.017791748E0
4.714266727E2,-6.286977386E1,1.514205933E1,1.888252258E0
4.714766727E2,-6.167100525E1,1.408324432E1,3.449783325E0
4.715266727E2,-6.168453979E1,1.377082825E1,3.453323364E0
4.715766727E2,-6.076238251E1,1.364812469E1,4.022544861E0
4.716266727E2,-6.076238251E1,1.364812469E1,4.022544861E0
4.716766727E2,-6.252854156E1,1.511133575E1,5.387420654E0
4.717266727E2,-5.974969482E1,1.538755035E1,5.549545288E0
4.717766727E2,-6.095550537E1,1.579497528E1,6.092994690E0
4.718266727E2,-6.015888977E1,1.628858185E1,6.793655396E0
4.718766727E2,-6.045436859E1,1.691936493E1,5.245445251E0
4.719266727E2,-5.898432159E1,1.493151093E1,7.239852905E0
4.719766727E2,-5.967964935E1,1.645092773E1,7.914779663E0
4.720266727E2,-5.985930634E1,1.581755066E1,8.060379028E0
4.720766727E2,-5.825921631E1,1.712602997E1,8.758865356E0
4.721266727E2,-5.887368774E1,1.693215179E1,9.594459534E0
4.721766727E2,-5.717503357E1,1.716453552E1,9.467514038E0
4.722266727E2,-5.653358459E1,1.781821442E1,9.325920105E0
4.722766727E2,-5.842552185E1,1.647496033E1,1.030307770E1
4.723266727E2,-5.700899506E1,1.732043457E1,1.002651978E1
4.723766727E2,-5.841884613E1,1.646611023E1,1.100237274E1
4.724266727E2,-5.746001434E1,1.745104218E1,1.044032288E1
4.724766727E2,-5.741283417E1,1.821439362E1,1.183007812E1
4.725266727E2,-5.636515045E1,1.747538757E1,1.226784515E1
4.725766727E2,-5.740882874E1,1.820908356E1,1.224964905E1
4.726266727E2,-5.739921570E1,1.869186401E1,1.112546539E1
4.726766727E2,-5.660687256E1,1.869559479E1,1.350976562E1
4.727266727E2,-5.700650024E1,1.698677826E1,1.170838165E1
4.727766727E2,-5.544432831E1,1.735445404E1,1.269721222E1
4.728266727E2,-5.452217102E1,1.723175049E1,1.326643372E1
4.728766727E2,-5.748066711E1,1.632216644E1,1.324991608E1
4.729266727E2,-5.622065735E1,1.732947540E1,1.199123383E1
4.729766727E2,-5.557920837E1,1.798314667E1,1.184963226E1
4.730266727E2,-5.500567627E1,1.657953644E1,1.382894135E1
4.730766727E2,-5.475125885E1,1.959146118E1,1.085958862E1
4.731266727E2,-5.620302582E1,1.780165100E1,1.170620728E1
4.731766727E2,-5.530784607E1,1.721916962E1,1.158143616E1
4.732266727E2,-5.545100403E1,1.736330414E1,1.199790955E1
4.732766727E2,-5.405352783E1,1.757331848E1,1.256759644E1
4.733266727E2,-5.450418854E1,1.836416626E1,1.017711639E1
4.733766727E2,-5.408041382E1,1.727859497E1,1.117253876E1
4.734266727E2,-5.374121094E1,1.840684509E1,9.484489441E0
4.734766727E2,-5.434901428E1,1.820410156E1,1.101938629E1
4.735266727E2,-5.252123260E1,1.406198883E1,1.206355286E1
4.735766727E2,-5.191006470E1,1.850926208E1,7.822196960E0
4.736266727E2,-5.238415527E1,1.800971985E1,8.662666321E0
4.736766727E2,-5.433120728E1,1.900638580E1,9.332221985E0
4.737266727E2,-5.172107697E1,1.913024139E1,8.655616760E0
4.737766727E2,-5.284860992E1,1.799296570E1,8.378936768E0
4.738266727E2,-5.284860992E1,1.799296570E1,8.378936768E0
4.738766727E2,-5.278505707E1,1.939530945E1,8.642730713E0
4.739266727E2,-5.433769989E1,1.934535980E1,7.230781555E0
4.739766727E2,-5.189644623E1,1.898673248E1,7.117584229E0
4.740266727E2,-5.094457245E1,1.948533630E1,7.959449768E0
4.740766727E2,-5.214582825E1,2.087782288E1,4.716056824E0
4.741266727E2,-5.168012238E1,2.072774506E1,5.840713501E0
4.741766727E2,-5.174343109E1,2.274816895E1,6.096084595E0
4.742266727E2,-5.060385895E1,2.094193268E1,5.009124756E0
4.742766727E2,-5.132614899E1,2.200157928E1,4.990058899E0
4.743266727E2,-5.053202057E1,2.282884216E1,4.008865356E0
4.743766727E2,-5.208467102E1,2.277889252E1,2.596916199E0
4.744266727E2,-5.097351837E1,2.327717590E1,3.999549866E0
4.744766727E2,-5.163365936E1,2.264829254E1,2.183113098E0
4.745266727E2,-5.018187714E1,2.443810272E1,1.336494446E0
4.745766727E2,-5.077987671E1,2.504827118E1,3.450508118E-1
4.746266727E2,-4.921208954E1,2.590405273E1,-2.098846436E-1
4.746766727E2,-5.026254272E1,2.648152924E1,-2.263107300E-1
4.747266727E2,-5.022177124E1,2.774891663E1,-1.639072418E0
4.747766727E2,-4.932392120E1,2.716289520E1,-1.484119415E0
4.748266727E2,-5.035380554E1,2.870419312E1,-3.609066010E0
4.748766727E2,-5.004443359E1,2.904607391E1,-4.868675232E0
4.749266727E2,-4.994296265E1,3.138922119E1,-4.895225525E0
4.749766727E2,-4.919351196E1,3.111947632E1,-5.584312439E0
4.750266727E2,-5.004134369E1,3.279542542E1,-5.471931458E0
4.750766727E2,-5.020052338E1,3.296080780E1,-6.733772278E0
4.751266727E2,-4.965245056E1,3.142576599E1,-6.710735321E0
4.751766727E2,-5.003955078E1,3.361894989E1,-8.837417603E0
4.752266727E2,-5.044046021E1,3.500454712E1,-8.857353210E0
4.752766727E2,-5.094818115E1,3.405407715E1,-9.410179138E0
4.753266727E2,-5.066053009E1,3.376403809E1,-1.010327148E1
4.753766727E2,-5.022570801E1,3.332456207E1,-1.079325485E1
4.754266727E2,-5.135585022E1,3.528346252E1,-9.428344727E0
4.754766727E2,-5.150417328E1,3.576479340E1,-1.097344971E1
4.755266727E2,-5.190923309E1,3.389798737E1,-1.263320160E1
4.755766727E2,-5.212104797E1,3.606963348E1,-1.252079010E1
4.756266727E2,-5.175373077E1,3.732575226E1,-1.197284317E1
4.756766727E2,-5.378837585E1,3.695195007E1,-1.408455658E1
4.757266727E2,-5.479423523E1,3.846138000E1,-1.369202042E1
4.757766727E2,-5.329943085E1,3.776213837E1,-1.478870010E1
4.758266727E2,-5.420405579E1,3.819194794E1,-1.494187927E1
4.758766727E2,-5.483187866E1,3.801575470E1,-1.550489044E1
4.759266727E2,-5.557286072E1,3.910018158E1,-1.748199463E1
4.759766727E2,-5.519643402E1,3.692115784E1,-1.647418976E1
4.760266727E2,-5.519643402E1,3.692115784E1,-1.647418976E1
4.760766727E2,-5.631554413E1,3.952613831E1,-1.679468155E1
4.761266727E2,-5.680278778E1,3.937442017E1,-1.875495529E1
4.761766727E2,-5.930073547E1,3.865195465E1,-1.960839462E1
4.762266727E2,-5.865511322E1,3.963043213E1,-2.073255539E1
4.762766727E2,-6.082223511E1,3.938659668E1,-2.130891418E1
4.763266727E2,-5.999427032E1,4.099490356E1,-2.229896164E1
4.763766727E2,-5.835097504E1,4.014446259E1,-2.325267792E1
4.764266727E2,-6.240870667E1,3.855559540E1,-2.271201324E1
4.764766727E2,-6.241137695E1,3.855913544E1,-2.299173737E1
4.765266727E2,-6.276659393E1,3.745213318E1,-2.298201752E1
4.765766727E2,-6.326202393E1,3.698090363E1,-2.437931061E1
4.766266727E2,-6.479990387E1,3.707654572E1,-2.495386887E1
4.766766727E2,-6.476892853E1,3.753102112E1,-2.384030151E1
4.767266727E2,-6.474845123E1,3.832977295E1,-2.524774933E1
4.767766727E2,-6.563559723E1,3.597403717E1,-2.690619278E1
4.768266727E2,-6.758933258E1,3.697955322E1,-2.693593979E1
4.768766727E2,-6.628105164E1,3.532567596E1,-2.718417740E1
4.769266727E2,-6.725341034E1,3.402832031E1,-2.661858368E1
4.769766727E2,-6.693468475E1,3.435781860E1,-2.689917374E1
4.770266727E2,-6.958265686E1,3.345822144E1,-2.663330078E1
4.770766727E2,-6.897076416E1,3.382070923E1,-2.844968033E1
4.771266727E2,-6.826876068E1,3.229243469E1,-2.842530441E1
4.771766727E2,-7.096389008E1,3.062948608E1,-2.954918289E1
4.772266727E2,-6.893041229E1,3.133518982E1,-2.897946548E1
4.772766727E2,-7.233689117E1,3.121291351E1,-3.110673523E1
4.773266727E2,-7.038205719E1,2.678284454E1,-3.145629501E1
4.773766727E2,-7.162418365E1,2.674288177E1,-3.258585358E1
4.774266727E2,-7.305272675E1,2.591333771E1,-3.356803894E1
4.774766727E2,-7.192142487E1,2.362254333E1,-3.339094925E1
4.775266727E2,-7.371755219E1,2.104168701E1,-3.281787491E1
4.775766727E2,-7.271419525E1,1.986591339E1,-3.489227295E1
4.776266727E2,-7.198370361E1,1.912575531E1,-3.543618774E1
4.776766727E2,-7.394292450E1,1.688065338E1,-3.724560547E1
4.777266727E2,-7.257927704E1,1.630960846E1,-3.666706848E1
4.777766727E2,-7.291953278E1,1.567832184E1,-3.722209930E1
4.778266727E2,-7.227175140E1,1.273530579E1,-3.648249817E1
4.778766727E2,-7.222421265E1,1.415889740E1,-3.789702606E1
4.779266727E2,-7.145055389E1,1.418741608E1,-3.747077179E1
4.779766727E2,-7.222020721E1,1.415358734E1,-3.747744751E1
4.780266727E2,-7.167329407E1,1.295043945E1,-3.899640656E1
4.780766727E2,-7.163680267E1,1.372795105E1,-3.872553635E1
4.781266727E2,-7.278881073E1,1.179721832E1,-3.801433945E1
4.781766727E2,-6.968697357E1,1.289279175E1,-3.981644058E1
4.782266727E2,-6.968697357E1,1.289279175E1,-3.981644058E1
4.782766727E2,-7.162626648E1,1.045607758E1,-3.882688904E1
4.783266727E2,-7.116429138E1,1.080649567E1,-4.022502899E1
4.783766727E2,-7.116429138E1,1.080649567E1,-4.022502899E1
4.784266727E2,-7.028932190E1,9.920440674E0,-4.104555511E1
4.784766727E2,-7.032982635E1,9.148239136E0,-4.173600769E1
4.785266727E2,-6.921421051E1,1.046651459E1,-4.341913986E1
4.785766727E2,-6.894043732E1,9.203811646E0,-4.130441284E1
4.786266727E2,-6.821147156E1,8.135322571E0,-4.058604431E1
4.786766727E2,-6.768218231E1,6.459999084E0,-4.181997681E1
4.787266727E2,-6.627776337E1,7.156349182E0,-4.265420151E1
4.787766727E2,-6.706076050E1,7.140220642E0,-4.405947495E1
4.788266727E2,-6.590088654E1,5.802604675E0,-4.515174866E1
4.788766727E2,-6.501656342E1,4.904174805E0,-4.499325562E1
4.789266727E2,-6.195130920E1,5.057174683E0,-4.636515808E1
4.789766727E2,-6.356761169E1,3.439811707E0,-4.733982468E1
4.790266727E2,-6.212936401E1,4.917213440E0,-4.818289948E1
4.790766727E2,-6.024852753E1,2.521720886E0,-4.939596558E1
4.791266727E2,-5.991645813E1,2.833511353E0,-4.827795410E1
4.791766727E2,-5.849850464E1,3.842277527E0,-4.911572266E1
4.792266727E2,-5.956907654E1,4.281257629E0,-5.052897644E1
4.792766727E2,-5.729003143E1,3.431304932E0,-4.937945175E1
4.793266727E2,-5.679290771E1,4.561004639E0,-5.064657593E1
4.793766727E2,-5.696988678E1,3.924087524E0,-5.022125244E1
4.794266727E2,-5.672686005E1,5.629684448E0,-4.870092773E1
4.794766727E2,-5.587475586E1,4.443611145E0,-5.049693680E1
4.795266727E2,-5.490924835E1,5.419700623E0,-5.035968781E1
4.795766727E2,-5.661458588E1,5.196151733E0,-5.093204117E1
4.796266727E2,-5.580959320E1,6.339363098E0,-5.219649506E1
4.796766727E2,-5.488476562E1,6.213134766E0,-5.134755707E1
4.797266727E2,-5.491574097E1,5.758659363E0,-5.246112823E1
4.797766727E2,-5.573927307E1,7.897926331E0,-5.193447876E1
4.798266727E2,-5.380039978E1,6.581756592E0,-5.204104996E1
4.798766727E2,-5.337261963E1,5.490890503E0,-5.062605667E1
4.799266727E2,-5.473207855E1,6.386718750E0,-5.218714905E1
4.799766727E2,-5.437962341E1,7.332206726E0,-5.177552032E1
4.800266727E2,-5.326828766E1,8.160614014E0,-5.177502441E1
4.800766727E2,-5.287139130E1,6.780326843E0,-5.217467117E1
4.801266727E2,-5.387457275E1,8.286224365E0,-5.150241470E1
4.801766727E2,-5.331950378E1,1.033016205E1,-5.096198273E1
4.802266727E2,-5.291307068E1,9.267608643E0,-5.178474426E1
4.802766727E2,-5.210978699E1,9.752365112E0,-5.038478088E1
4.803266727E2,-5.122545624E1,8.853927612E0,-5.022629166E1
4.803766727E2,-5.122545624E1,8.853927612E0,-5.022629166E1
4.804266727E2,-5.330178833E1,1.096739960E1,-5.194808197E1
4.804766727E2,-5.240678406E1,1.005479431E1,-5.067071152E1
4.805266727E2,-5.292678833E1,8.625076294E0,-5.037906647E1
4.805766727E2,-5.209643555E1,9.734664917E0,-4.898618317E1
4.806266727E2,-5.297362518E1,1.144955444E1,-5.195072174E1
4.806766727E2,-5.409877014E1,9.813545227E0,-4.984446716E1
4.807266727E2,-5.533020782E1,9.759429932E0,-4.985514450E1
4.807766727E2,-5.405809021E1,1.091587067E1,-5.055615616E1
4.808266727E2,-5.420383453E1,1.122860718E1,-5.112047195E1
4.808766727E2,-5.481439209E1,1.086434937E1,-4.916423035E1
4.809266727E2,-5.268376160E1,1.033067322E1,-4.885874176E1
4.809766727E2,-5.419048309E1,1.121090698E1,-4.972187042E1
4.810266727E2,-5.307228851E1,1.236058807E1,-5.042421722E1
4.810766727E2,-5.310344696E1,1.157599640E1,-5.013564682E1
4.811266727E2,-5.456055450E1,9.793251038E0,-4.984847260E1
4.811766727E2,-5.329280090E1,1.029476166E1,-4.816477966E1
4.812266727E2,-5.493992615E1,1.148065186E1,-4.903278732E1
4.812766727E2,-5.521672058E1,1.208665466E1,-4.862295532E1
4.813266727E2,-5.382191467E1,1.230020905E1,-4.833299255E1
4.813766727E2,-5.695854950E1,1.108559418E1,-4.946617889E1
4.814266727E2,-5.477121735E1,1.163301086E1,-4.819406128E1
4.814766727E2,-5.630384064E1,1.155651093E1,-4.750811005E1
4.815266727E2,-5.661837769E1,1.155183411E1,-4.821008301E1
4.815766727E2,-5.736755371E1,1.231675720E1,-4.962420654E1
4.816266727E2,-5.617821503E1,1.110526276E1,-4.834062576E1
4.816766727E2,-5.730718231E1,9.804687500E0,-4.805609131E1
4.817266727E2,-5.555172729E1,1.128321838E1,-4.791747665E1
4.817766727E2,-5.618667603E1,1.029058075E1,-4.567443848E1
4.818266727E2,-5.881283569E1,1.018796539E1,-4.667615128E1
4.818766727E2,-5.811769104E1,8.338424683E0,-4.594893646E1
4.819266727E2,-5.742621613E1,1.008201599E1,-4.582320404E1
4.819766727E2,-5.881684113E1,1.019327545E1,-4.709573364E1
4.820266727E2,-5.737218475E1,1.116664124E1,-4.513629913E1
4.820766727E2,-5.783798218E1,1.115165710E1,-4.555988312E1
4.821266727E2,-5.905096436E1,7.649978638E0,-4.413168335E1
4.821766727E2,-5.988526917E1,9.638351440E0,-4.402284622E1
4.822266727E2,-5.897646332E1,9.533348083E0,-4.485222626E1
4.822766727E2,-5.880393982E1,9.350273132E0,-4.219178009E1
4.823266727E2,-5.881061554E1,9.359123230E0,-4.289108276E1
4.823766727E2,-5.973294830E1,9.151702881E0,-4.205815887E1
4.824266727E2,-5.892662048E1,1.029315948E1,-4.318275452E1
4.824766727E2,-6.126957703E1,9.080505371E0,-4.179179382E1
4.825266727E2,-6.071607971E1,7.703453064E0,-4.191038132E1
4.825766727E2,-6.071607971E1,7.703453064E0,-4.191038132E1
4.826266727E2,-5.717144775E1,1.127651978E1,-4.094093323E1
4.826766727E2,-6.007891083E1,7.867256165E0,-4.036835098E1
4.827266727E2,-6.063507843E1,9.247848511E0,-4.052947998E1
4.827766727E2,-6.065688324E1,8.450874329E0,-3.926189041E1
4.828266727E2,-5.865721893E1,8.375526428E0,-3.868332672E1
4.828766727E2,-5.933391571E1,6.777519226E0,-3.797166443E1
4.829266727E2,-5.904386139E1,5.988754272E0,-3.628182602E1
4.829766727E2,-5.971469879E1,8.301628113E0,-3.659477234E1
4.830266727E2,-5.975298309E1,6.700592041E0,-3.350015259E1
4.830766727E2,-5.712265015E1,7.128013611E0,-3.348099518E1
4.831266727E2,-5.894265747E1,7.836738586E0,-3.420516586E1
4.831766727E2,-5.874046326E1,5.182296753E0,-3.319338608E1
4.832266727E2,-5.731334686E1,5.848564148E0,-3.164999199E1
4.832766727E2,-5.900532532E1,5.607315063E0,-3.082374573E1
4.833266727E2,-5.753752899E1,7.375892639E0,-2.999203873E1
4.833766727E2,-5.662480927E1,7.100524902E0,-2.970077133E1
4.834266727E2,-5.666282654E1,5.994659424E0,-2.870936203E1
4.834766727E2,-5.632514191E1,6.794548035E0,-2.913512039E1
4.835266727E2,-5.535581207E1,7.435203552E0,-2.717614746E1
4.835766727E2,-5.581217194E1,7.572883606E0,-2.732178497E1
4.836266727E2,-5.688175964E1,7.349853516E0,-2.579089737E1
4.836766727E2,-5.584332275E1,6.788291931E0,-2.703321457E1
4.837266727E2,-5.643092346E1,6.889122009E0,-2.480256653E1
4.837766727E2,-5.552211761E1,6.784118652E0,-2.563194656E1
4.838266727E2,-5.628491211E1,7.071571350E0,-2.634146118E1
4.838766727E2,-5.554241180E1,6.315490723E0,-2.562663651E1
4.839266727E2,-5.520758057E1,6.788803101E0,-2.492997742E1
4.839766727E2,-5.477961731E1,6.028045654E0,-2.491712189E1
4.840266727E2,-5.453658295E1,7.733657837E0,-2.339679337E1
4.840766727E2,-5.441772461E1,7.126197815E0,-2.422754288E1
4.841266727E2,-5.444219971E1,6.332756042E0,-2.323967361E1
4.841766727E2,-5.453409576E1,7.400001526E0,-2.171493530E1
4.842266727E2,-5.405877686E1,7.732711792E0,-2.171446991E1
4.842766727E2,-5.216159821E1,8.903816223E0,-2.143112183E1
4.843266727E2,-5.466390991E1,7.526428223E0,-1.989986038E1
4.843766727E2,-5.183789062E1,8.565994263E0,-1.834799194E1
4.844266727E2,-5.244818878E1,8.696907043E0,-1.849496078E1
4.844766727E2,-5.213489532E1,8.868415833E0,-1.863392258E1
4.845266727E2,-5.116929626E1,1.000955200E1,-1.919773865E1
4.845766727E2,-5.212528229E1,9.351203918E0,-1.975811386E1
4.846266727E2,-5.100727081E1,1.017076111E1,-1.905831528E1
4.846766727E2,-5.120697784E1,1.249153137E1,-1.838823700E1
4.847266727E2,-5.285042572E1,1.008427429E1,-1.865475464E1
4.847766727E2,-5.285042572E1,1.008427429E1,-1.865475464E1
4.848266727E2,-5.280057526E1,1.084408569E1,-1.698528290E1
4.848766727E2,-5.280057526E1,1.084408569E1,-1.698528290E1
4.849266727E2,-5.114609528E1,1.389742279E1,-1.840416718E1
4.849766727E2,-5.261139679E1,1.179518890E1,-1.755401230E1
4.850266727E2,-5.244535828E1,1.195108795E1,-1.699500275E1
4.850766727E2,-5.267752838E1,1.056143951E1,-1.879858780E1
4.851266727E2,-5.260739136E1,1.178987885E1,-1.713442993E1
4.851766727E2,-5.181726837E1,1.262245178E1,-1.853520584E1
4.852266727E2,-5.189853668E1,1.058287811E1,-1.781289673E1
4.852766727E2,-5.260453796E1,1.211646271E1,-1.825685120E1
4.853266727E2,-5.276657104E1,1.195526123E1,-1.839627838E1
4.853766727E2,-5.279639435E1,1.116889954E1,-1.796784592E1
4.854266727E2,-5.190939331E1,1.026691437E1,-1.752963638E1
4.854766727E2,-5.118959045E1,9.540924072E0,-1.919242859E1
4.855266727E2,-5.339305878E1,1.177729797E1,-1.881942368E1
4.855766727E2,-5.338620758E1,1.209857178E1,-1.952226257E1
4.856266727E2,-5.438304901E1,1.000777435E1,-1.796880722E1
4.856766727E2,-5.385402679E1,7.837272644E0,-1.709952545E1
4.857266727E2,-5.382020569E1,8.618316650E0,-1.710837555E1
4.857766727E2,-5.472206879E1,9.209648132E0,-1.768290710E1
4.858266727E2,-5.472488403E1,5.955474854E0,-1.918286133E1
4.858766727E2,-5.527838135E1,7.332542419E0,-1.906427383E1
4.859266727E2,-5.603468323E1,7.281021118E0,-1.767234802E1
4.859766727E2,-5.528799438E1,6.849746704E0,-1.794008255E1
4.860266727E2,-5.588784027E1,3.543731689E0,-1.748733521E1
4.860766727E2,-5.557170868E1,4.041824341E0,-1.874871445E1
4.861266727E2,-5.499257660E1,3.126312256E0,-1.831317902E1
4.861766727E2,-5.525699615E1,4.376625061E0,-1.944888306E1
4.862266727E2,-5.397544098E1,5.685729980E0,-1.987194443E1
4.862766727E2,-5.525032043E1,4.367774963E0,-1.874958420E1
4.863266727E2,-5.500886536E1,2.652374268E0,-1.788828659E1
4.863766727E2,-5.639280701E1,2.754776001E0,-1.846150970E1
4.864266727E2,-5.654816437E1,2.584724426E0,-1.790163803E1
4.864766727E2,-5.486971283E1,2.513549805E0,-1.872433853E1
4.865266727E2,-5.700701141E1,3.056068420E0,-1.972913361E1
4.865766727E2,-5.605687714E1,-1.964569092E-1,-1.814415741E1
4.866266727E2,-5.641334534E1,-1.136642456E0,-1.897536850E1
4.866766727E2,-5.514407349E1,-3.067779541E-1,-1.855395508E1
4.867266727E2,-5.491748047E1,-2.332824707E0,-1.782897568E1
4.867766727E2,-5.346585846E1,-3.800735474E0,-1.989582443E1
4.868266727E2,-5.396832275E1,-4.923339844E0,-1.918814087E1
4.868766727E2,-5.320953369E1,-5.205474854E0,-1.889820862E1
4.869266727E2,-5.251020813E1,-6.730209351E0,-1.915355301E1
4.869766727E2,-5.251020813E1,-6.730209351E0,-1.915355301E1
4.870266727E2,-5.187944031E1,-6.062377930E0,-2.041402817E1
4.870766727E2,-5.099787903E1,-7.122344971E0,-1.983419037E1
4.871266727E2,-5.195404053E1,-8.110809326E0,-1.899242020E1
4.871766727E2,-5.106525421E1,-8.189254761E0,-2.191970062E1
4.872266727E2,-5.150684357E1,-7.905990601E0,-2.122794724E1
4.872766727E2,-4.958043671E1,-1.003152466E1,-1.908790970E1
4.873266727E2,-4.925210571E1,-9.219238281E0,-2.049269104E1
4.873766727E2,-4.997039032E1,-8.164901733E0,-2.009217453E1
