"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.113395995E2,1.396907028E-4,-2.066442976E-4,-1.865458908E-4
1.113895995E2,7.070880383E-5,9.537388105E-4,1.414750004E-4
1.114395995E2,-9.321095422E-5,-1.980568748E-3,4.029584234E-4
1.114895995E2,-9.321095422E-5,-1.650962513E-3,9.652052540E-5
1.115395995E2,-9.321095422E-5,3.290109104E-3,3.896839335E-4
1.115895995E2,-9.321095422E-5,-3.993407357E-3,-4.194475478E-4
1.116395995E2,-9.321095422E-5,3.316667629E-3,-2.236349974E-5
1.116895995E2,-9.321095422E-5,-6.250141189E-3,-4.194475478E-4
1.117395995E2,-9.321095422E-5,3.556004958E-3,2.568054479E-4
1.117895995E2,-9.321095422E-5,1.334145432E-3,1.131842146E-4
1.118395995E2,-9.321095422E-5,-3.772517899E-3,-4.194475478E-4
1.118895995E2,-9.321095422E-5,2.251473255E-3,8.406571578E-5
1.119395995E2,-9.321095422E-5,-8.467843872E-4,-4.194475478E-4
1.119895995E2,-9.321095422E-5,-2.185432008E-3,-3.769922769E-4
1.120395995E2,-9.321095422E-5,2.252043923E-3,3.318913514E-4
1.120895995E2,-9.321095422E-5,-2.470575972E-3,-4.194475478E-4
1.121395995E2,-9.321095422E-5,-7.108005229E-4,3.018567804E-4
1.121895995E2,-9.321095422E-5,-1.972370083E-4,1.203560969E-4
1.122395995E2,-9.321095422E-5,7.172115147E-5,-8.238677401E-5
1.122895995E2,-9.321095422E-5,2.234399086E-3,9.622750804E-5
1.123395995E2,-9.321095422E-5,-3.624406178E-3,-7.080705836E-5
1.123895995E2,-5.092937499E-6,5.035160109E-3,1.090329723E-3
1.124395995E2,2.153103705E-4,2.955141710E-3,6.822615396E-4
1.124895995E2,-9.321095422E-5,-9.143969044E-3,-3.197473707E-4
1.125395995E2,2.797883935E-4,8.060572669E-3,1.414900180E-3
1.125895995E2,4.394208081E-4,5.026764702E-4,2.395606134E-5
1.126395995E2,-9.321095422E-5,-5.327895284E-3,-3.195642494E-4
1.126895995E2,-9.321095422E-5,5.027904175E-3,5.230800016E-4
1.127395995E2,-9.321095422E-5,-2.377763391E-3,-4.194475478E-4
1.127895995E2,-9.321095422E-5,-5.492707714E-6,-2.839396475E-4
1.128395995E2,-9.321095422E-5,8.967029862E-5,-1.582965488E-4
1.128895995E2,4.288414493E-4,-3.260792233E-3,-4.194475478E-4
1.129395995E2,-9.321095422E-5,4.718548618E-3,-2.291379496E-5
1.129895995E2,4.172546323E-4,-2.187350299E-3,9.101792239E-5
1.130395995E2,3.373243380E-4,-1.999557950E-3,1.108762808E-5
1.130895995E2,-9.321095422E-5,3.171242541E-3,4.760974552E-4
1.131395995E2,-9.321095422E-5,-4.037967883E-3,2.235861029E-5
1.131895995E2,-9.321095422E-5,-5.807494163E-4,-2.338027116E-5
1.132395995E2,-9.321095422E-5,-6.213702727E-5,4.319633590E-4
1.132895995E2,-9.321095422E-5,-1.349491999E-3,-4.194475478E-4
1.133395995E2,-9.321095422E-5,1.323628472E-3,5.113651277E-4
1.133895995E2,-9.321095422E-5,-1.534401672E-4,4.412080161E-4
1.134395995E2,-9.321095422E-5,-1.847863663E-3,5.810789298E-5
1.134895995E2,-9.321095422E-5,3.114586929E-3,4.282164737E-4
1.135395995E2,-9.321095422E-5,-9.629672393E-3,-4.194475478E-4
1.135895995E2,1.355747227E-4,8.111069910E-4,4.349133815E-4
1.136395995E2,7.459381595E-5,7.166743279E-3,8.136205142E-4
1.136895995E2,-4.899150226E-4,-1.546127256E-2,-1.244739979E-3
1.137395995E2,8.159722202E-4,6.886915304E-3,6.070557865E-4
1.137895995E2,1.600265969E-4,8.064169437E-3,8.081860142E-4
1.138395995E2,5.021924153E-5,-1.029032096E-2,-9.443921736E-4
1.138895995E2,-9.321095422E-5,-5.247169640E-3,-1.560432138E-4
1.139395995E2,-8.976063691E-5,-5.801777355E-3,1.028331462E-4
1.139895995E2,5.756355822E-4,-6.367431581E-2,-5.787631031E-3
1.140395995E2,2.739555202E-5,-1.799648851E-1,-1.325281709E-2
1.140895995E2,-9.321095422E-5,-1.943622977E-1,-1.369364001E-2
1.141395995E2,3.296385985E-4,-8.332267404E-2,-5.547988228E-3
1.141895995E2,3.029005602E-4,5.190699920E-2,4.000401124E-3
1.142395995E2,3.812713549E-4,1.723950505E-1,1.325452887E-2
1.142895995E2,6.615647580E-4,2.815991640E-1,2.123532631E-2
1.143395995E2,5.521061830E-4,1.147118732E-1,6.850437727E-3
1.143895995E2,-2.224935219E-3,-1.352525800E-1,-8.991006762E-3
1.144395995E2,-9.321095422E-5,-5.538875982E-2,-4.720159806E-3
1.144895995E2,-9.321095422E-5,2.641889825E-2,2.045731992E-3
1.145395995E2,8.360617794E-4,3.414425999E-2,2.790628467E-3
1.145895995E2,-4.899627529E-4,-8.454474807E-2,-6.193473004E-3
1.146395995E2,-9.321095422E-5,2.889249288E-2,2.294545993E-3
1.146895995E2,-9.321095422E-5,1.021270975E-1,9.252778254E-3
1.147395995E2,-1.899322961E-4,5.627193488E-3,7.456630701E-4
1.147895995E2,-3.932006657E-4,-2.657727897E-2,-1.744348672E-3
1.148395995E2,3.311806358E-4,1.922706515E-2,1.999028726E-3
1.148895995E2,-9.321095422E-5,-9.560820647E-3,-9.087495273E-4
1.149395995E2,-9.321095422E-5,-4.281318281E-3,2.180676674E-4
1.149895995E2,-9.321095422E-5,8.627634495E-3,9.263345273E-4
1.150395995E2,3.833463416E-5,-1.302171126E-2,-8.205338381E-4
1.150895995E2,1.715249382E-4,-2.672028961E-3,-4.194475478E-4
1.151395995E2,-9.321095422E-5,-2.275079256E-3,1.220618142E-4
1.151895995E2,-9.321095422E-5,7.140697911E-3,6.458159769E-4
1.152395995E2,6.224284880E-5,-8.341894485E-3,-5.749013508E-4
1.152895995E2,1.484979875E-4,5.466763861E-3,1.926361583E-4
1.153395991E2,-9.321095422E-5,1.219066791E-3,-8.413381875E-5
1.153895991E2,-9.321095422E-5,-6.324043497E-3,-6.488884101E-4
1.154395991E2,3.034216352E-4,8.548315614E-3,1.042448566E-3
1.154895991E2,-9.321095422E-5,-8.369021118E-3,-5.985060707E-4
1.155395991E2,-9.321095422E-5,9.197841864E-4,1.673632651E-4
1.155895991E2,-9.321095422E-5,-3.262673737E-3,1.826281659E-4
1.156395991E2,-9.321095422E-5,-1.737258956E-2,-1.282185433E-3
1.156895991E2,-9.321095422E-5,1.343203476E-3,5.491694901E-5
1.157395991E2,-9.321095422E-5,6.764340214E-3,4.903046065E-4
1.157895991E2,3.031112719E-4,-8.771245368E-3,-4.194475478E-4
1.158395991E2,-9.321095422E-5,7.053134963E-3,8.719843463E-4
1.158895991E2,-9.321095422E-5,-2.225829056E-3,-7.835822180E-5
1.159395991E2,1.437906176E-4,-3.927525133E-3,2.143071033E-4
1.159895991E2,9.720528033E-4,-4.028886557E-3,1.355208224E-4
1.160395991E2,-9.321095422E-5,-2.260242216E-2,-2.549974713E-3
1.160895991E2,4.287918564E-4,-1.846997812E-2,-1.630989020E-3
1.161395991E2,5.642541219E-4,5.843323655E-3,6.351992488E-4
1.161895991E2,4.318263382E-5,1.303160377E-2,1.176996622E-3
1.162395991E2,-9.321095422E-5,-9.111166932E-3,-4.194475478E-4
1.162895991E2,8.361609653E-4,-2.369302791E-3,1.131842146E-4
1.163395991E2,-9.321095422E-5,9.620891884E-3,3.609039704E-4
1.163895991E2,-9.321095422E-5,-4.145862535E-3,-4.194475478E-4
1.164395991E2,2.041761763E-4,-2.879976062E-3,-1.220605336E-4
1.164895991E2,5.471985787E-6,6.871473975E-3,6.458159769E-4
1.165395991E2,-9.321095422E-5,-1.570791006E-3,-5.988054909E-5
1.165895991E2,3.503952175E-4,-2.660129219E-3,-3.730732715E-4
1.166395991E2,2.258555032E-4,8.868983947E-3,9.648824343E-4
1.166895991E2,4.577939399E-4,7.573862094E-4,1.905469690E-4
1.167395991E2,-9.321095422E-5,-5.075768568E-3,-4.194475478E-4
1.167895991E2,3.688549623E-4,4.789461382E-3,5.099548725E-4
1.168395991E2,-9.321095422E-5,-4.145281855E-4,-2.331833821E-5
1.168895991E2,3.862022422E-4,-3.933306783E-3,-3.365784651E-4
1.169395991E2,-9.321095422E-5,3.316996386E-3,2.489893232E-4
1.169895991E2,-9.321095422E-5,-1.610781765E-3,2.066280576E-4
1.170395991E2,-9.321095422E-5,-1.674714847E-3,-1.165115973E-4
1.170895991E2,1.223664731E-5,-1.305132639E-3,-5.248950329E-4
1.171395991E2,5.949491169E-4,-4.074143246E-2,-3.389920574E-3
1.171895991E2,-6.064043846E-4,-8.677574992E-2,-6.142304279E-3
1.172395991E2,-9.321095422E-5,-4.194594175E-2,-2.720159013E-3
1.172895991E2,4.394208081E-4,2.385023050E-2,1.825535786E-3
1.173395991E2,9.720528033E-4,3.019696102E-2,2.242247341E-3
1.173895991E2,-9.321095422E-5,-2.484491095E-2,-1.625002245E-3
1.174395991E2,-9.321095422E-5,-2.636044472E-2,-1.740596141E-3
1.174895991E2,-9.321095422E-5,-1.520763617E-4,-3.859464778E-4
1.175395991E2,-9.321095422E-5,1.869074255E-2,1.042664400E-3
1.175895991E2,-9.321095422E-5,-1.983104507E-3,4.825449432E-4
1.176395991E2,-9.321095422E-5,-1.381212100E-2,-4.194475478E-4
1.176895991E2,-9.321095422E-5,-1.207474805E-2,-4.194475478E-4
1.177395991E2,-9.321095422E-5,-9.567485191E-3,-4.194475478E-4
1.177895991E2,-9.321095422E-5,7.401838899E-3,1.042812597E-3
1.178395991E2,-9.321095422E-5,7.409959100E-3,1.864887308E-4
1.178895991E2,3.033629619E-4,-7.512371987E-3,-4.194475478E-4
1.179395991E2,-9.321095422E-5,-3.110934235E-2,-1.758045400E-3
1.179895991E2,-3.042151220E-4,-1.002848893E-1,-6.924511865E-3
1.180395991E2,-2.782079391E-4,-1.822246760E-1,-1.361573953E-2
1.180895991E2,-1.110146288E-3,-2.304896712E-1,-1.302349381E-2
1.181395991E2,-2.666029613E-4,-1.999900937E-1,-7.381452248E-3
1.181895991E2,-9.321095422E-5,-1.290537268E-1,-4.249759484E-3
1.182395991E2,-9.321095422E-5,-6.603714824E-2,-1.139768981E-3
1.182895991E2,-9.321095422E-5,-4.541352019E-2,-4.194475478E-4
1.183395991E2,-9.321095422E-5,-3.891666606E-2,-2.259376924E-5
1.183895991E2,7.148738950E-4,1.395656355E-2,2.346761758E-4
1.184395991E2,4.364498891E-4,5.332129076E-2,6.458159769E-4
1.184895991E2,3.023934551E-4,2.627887577E-2,6.458159769E-4
1.185395991E2,3.146966919E-4,2.000012621E-2,6.572174607E-4
1.185895991E2,-9.321095422E-5,8.388251066E-2,2.673193347E-3
1.186395991E2,8.570430800E-4,1.473279446E-1,5.304371938E-3
1.186895991E2,6.785658188E-4,1.737545580E-1,5.596385337E-3
1.187395991E2,-9.321095422E-5,1.946539879E-1,1.234913245E-2
1.187895991E2,6.085452624E-4,1.546700746E-1,1.211778447E-2
1.188395991E2,-8.228234947E-7,7.682519406E-2,5.629991647E-3
1.188895991E2,-9.321095422E-5,-7.246412337E-3,-3.453900572E-4
1.189395991E2,-9.321095422E-5,-2.121803537E-2,-1.509186928E-3
1.189895991E2,3.032991663E-4,1.072319131E-2,1.030520536E-3
1.190395991E2,3.034574911E-4,1.687579975E-2,1.575622475E-3
1.190895991E2,-4.222507123E-4,-1.707877778E-2,-1.155671314E-3
1.191395991E2,-9.321095422E-5,-1.363861840E-3,1.347671496E-4
1.191895991E2,2.584778704E-4,1.766043156E-2,1.359390677E-3
1.192395991E2,-4.838593304E-5,-7.106520236E-3,-4.657399841E-4
1.192895991E2,-9.321095422E-5,-1.840935647E-2,-1.088233083E-3
1.193395991E2,-9.321095422E-5,-9.912787937E-3,-8.490789915E-4
1.193895991E2,-9.321095422E-5,1.815306954E-2,1.417479711E-3
1.194395991E2,4.175240174E-4,1.489742659E-2,5.537812831E-4
1.194895991E2,-9.321095422E-5,-9.178459644E-3,-3.306765575E-5
1.195395991E2,-9.321095422E-5,1.283442974E-2,1.178447739E-3
1.195895991E2,-9.321095422E-5,2.316752821E-2,1.312954468E-3
1.196395991E2,4.408499226E-4,2.155446261E-2,1.711079502E-3
1.196895991E2,5.624336191E-4,3.220052691E-3,9.938341100E-5
1.197395991E2,-9.321095422E-5,-2.010177635E-2,-1.484711072E-3
1.197895991E2,-9.321095422E-5,-4.275331646E-2,-2.724552527E-3
1.198395991E2,6.754696369E-5,-3.399597853E-2,-2.736179624E-3
1.198895991E2,5.753734149E-4,2.353952080E-2,2.104075626E-3
1.199395991E2,8.000135422E-4,2.958549559E-2,2.532387618E-3
1.199895991E2,-9.321095422E-5,-2.707959712E-2,-1.878129435E-3
1.200395991E2,-9.321095422E-5,-6.338698789E-3,-3.198311897E-4
1.200895991E2,-9.321095422E-5,1.862645894E-2,1.500643324E-3
1.201395991E2,-9.321095422E-5,3.104775446E-3,4.497790942E-4
1.201895991E2,-9.321095422E-5,-7.650685497E-3,-4.194475478E-4
1.202395991E2,1.149410382E-4,2.231990546E-2,1.854999457E-3
1.202895991E2,9.516067803E-5,2.278985269E-2,2.296112943E-3
1.203395991E2,3.033382818E-4,-8.108361624E-3,-8.159967838E-4
1.203895991E2,3.031096421E-4,-4.441175610E-3,-8.157681441E-4
1.204395991E2,3.035864793E-4,7.439226843E-3,6.458159769E-4
1.204895991E2,-9.321095422E-5,7.465051487E-3,6.458159769E-4
1.205395991E2,-9.321095422E-5,-7.186988369E-3,-2.370342845E-4
1.205895991E2,-9.321095422E-5,-2.024753392E-2,-9.684377583E-4
1.206395991E2,5.751666613E-4,-3.014716553E-3,2.328212140E-4
1.206895991E2,5.755159073E-4,8.897487074E-3,1.042352640E-3
1.207395991E2,7.053222507E-4,-9.184730053E-2,-6.797041744E-3
1.207895991E2,-4.961062223E-4,-2.031652778E-1,-1.544586942E-2
1.208395991E2,-9.321095422E-5,-8.678478003E-2,-5.242231768E-3
1.208895991E2,-9.321095422E-5,1.046276093E-1,6.617147475E-3
1.209395991E2,1.961374655E-4,1.478763074E-1,1.138822176E-2
1.209895991E2,9.433692321E-4,6.452059746E-2,5.085767712E-3
1.210395991E2,-9.321095422E-5,-7.146027684E-2,-5.342673510E-3
1.210895991E2,-9.321095422E-5,-5.488897115E-2,-4.158451222E-3
1.211395991E2,-9.321095422E-5,2.529462054E-2,1.627861988E-3
1.211895991E2,4.088282585E-4,4.353277758E-2,3.308974672E-3
1.212395991E2,2.498868853E-4,2.764953533E-3,6.805135636E-4
1.212895991E2,3.685008269E-4,-1.584878564E-2,-9.520793101E-4
1.213395991E2,2.433175687E-4,7.566136308E-3,6.502328906E-4
1.213895991E2,4.228847101E-4,1.876089722E-2,1.178447739E-3
1.214395991E2,-9.321095422E-5,-3.875284456E-3,-9.915744886E-5
1.214895991E2,-9.321095422E-5,-1.593369432E-2,-9.908723878E-4
1.215395991E2,-9.321095422E-5,-1.039955206E-2,-7.281188155E-4
1.215895991E2,3.400214482E-4,-1.216449775E-3,5.098154652E-4
1.216395991E2,2.788715065E-4,-9.123576805E-3,-4.194475478E-4
1.216895991E2,-6.880285218E-5,-2.906789444E-2,-2.389695961E-3
1.217395991E2,3.037925344E-4,-5.109246355E-3,-3.220863873E-4
1.217895991E2,-9.321095422E-5,5.441054702E-2,4.196034744E-3
1.218395991E2,-9.321095422E-5,1.393176913E-1,1.075166278E-2
1.218895991E2,8.361004293E-4,1.319088936E-1,9.962932207E-3
1.219395991E2,-9.321095422E-5,2.990351990E-2,2.592422767E-3
1.219895991E2,-9.321095422E-5,-1.107614636E-1,-7.519159466E-3
1.220395991E2,-9.321095422E-5,-9.412940592E-2,-6.678171456E-3
1.220895991E2,5.754763260E-4,1.174515486E-1,8.680121042E-3
1.221395991E2,2.263517119E-3,3.060187697E-1,2.520255186E-2
1.221895991E2,-1.917552669E-3,6.362038106E-2,1.936212298E-3
1.222395991E2,-1.827714499E-3,-2.669096291E-1,-1.839706860E-2
1.222895991E2,-9.321095422E-5,-6.846174598E-2,-5.137544125E-3
1.223395991E2,-9.321095422E-5,1.283384860E-1,9.538523853E-3
1.223895991E2,1.369005535E-3,1.925870329E-1,1.589802280E-2
1.224395991E2,-1.753757242E-3,-4.781014845E-2,-5.522807594E-3
1.224895991E2,-5.558379926E-4,-1.442357749E-1,-9.464463219E-3
1.225395991E2,8.630969096E-4,9.525655210E-2,9.558251128E-3
1.225895991E2,5.931989290E-4,2.336888388E-2,1.279064105E-3
1.226395991E2,-5.782824010E-4,-7.566498220E-2,-6.319130771E-3
1.226895991E2,5.315039307E-4,6.074846163E-2,5.259283818E-3
1.227395991E2,-9.247851558E-4,-3.063783608E-2,-2.474092878E-3
1.227895991E2,1.471932046E-4,-8.328371681E-3,-5.373945460E-4
1.228395991E2,9.720528033E-4,2.700880542E-2,2.854079008E-3
1.228895991E2,-9.062415920E-4,-3.492728621E-2,-3.003218211E-3
1.229395991E2,8.272640407E-4,3.177832440E-2,3.407240845E-3
1.229895991E2,-4.898407497E-4,-2.017617039E-2,-1.333081978E-3
1.230395991E2,4.394208081E-4,6.642568856E-3,9.088522056E-4
1.230895991E2,4.211713094E-4,3.755337326E-3,-1.819799654E-4
1.231395991E2,-6.258427165E-4,-1.269515231E-2,-1.453044708E-3
1.231895991E2,3.035762347E-4,1.718741655E-2,1.423349022E-3
1.232395991E2,-9.321095422E-5,-1.093860343E-2,-8.165821200E-4
1.232895991E2,2.045705914E-4,4.339615814E-3,2.749130363E-4
1.233395991E2,5.494337529E-6,1.344049815E-3,1.131842146E-4
1.233895991E2,-9.321095422E-5,-9.566412773E-4,-1.097515924E-4
1.234395991E2,-9.321095422E-5,9.125496726E-4,-3.325766884E-4
1.234895991E2,-9.321095422E-5,-1.858062577E-3,2.996766125E-4
1.235395991E2,-9.321095422E-5,2.065524692E-3,1.250220230E-4
1.235895991E2,2.404891420E-4,-3.660601797E-3,-2.271577250E-5
1.236395991E2,8.992573712E-4,3.441947745E-3,-4.194475478E-4
1.236895991E2,-9.321095422E-5,-2.185021527E-3,-7.416156586E-5
1.237395991E2,3.541477490E-4,2.114720875E-3,-3.685132833E-4
1.237895991E2,-9.321095422E-5,-3.331077518E-3,-4.194475478E-4
1.238395991E2,-9.321095422E-5,1.299227122E-3,1.131842146E-4
1.238895991E2,-9.321095422E-5,1.389900921E-3,6.458159769E-4
1.239395991E2,-9.321095422E-5,3.928157967E-4,1.131842146E-4
1.239895991E2,2.879207022E-4,7.886842359E-4,3.575523733E-4
1.240395991E2,-7.817847654E-5,7.892872673E-4,1.131842146E-4
1.240895991E2,-9.321095422E-5,-6.724477280E-4,-4.194475478E-4
1.241395991E2,-9.321095422E-5,7.855091244E-4,6.415659445E-4
1.241895991E2,-9.321095422E-5,-6.724477280E-4,2.417430514E-4
1.242395991E2,4.318659194E-4,1.314571593E-3,6.458159769E-4
1.242895991E2,3.219833598E-4,-8.343974478E-4,-1.662030118E-4
1.243395991E2,3.031287342E-4,7.891554851E-4,-4.194475478E-4
1.243895991E2,-9.321095422E-5,-1.254235278E-3,-4.194475478E-4
1.244395991E2,-9.321095422E-5,5.740486085E-5,8.262868505E-5
1.244895991E2,-9.321095422E-5,1.416429877E-4,-4.194475478E-4
1.245395991E2,-9.321095422E-5,-1.295104506E-3,-4.194475478E-4
1.245895991E2,-9.321095422E-5,1.021448988E-4,3.253063187E-5
1.246395991E2,-9.321095422E-5,-1.053836895E-3,-4.194475478E-4
1.246895991E2,-9.321095422E-5,1.136963954E-3,4.396073055E-4
1.247395991E2,-9.321095422E-5,-1.600527437E-3,1.785681816E-4
1.247895991E2,3.815852106E-4,3.120954847E-3,6.458159769E-4
1.248395991E2,-9.321095422E-5,-1.094294596E-3,-4.194475478E-4
1.248895991E2,3.036935814E-4,2.737900009E-3,4.634684883E-4
1.249395991E2,-9.321095422E-5,-2.306885552E-3,2.410868183E-5
1.249895991E2,-9.321095422E-5,2.507241210E-3,7.871584967E-5
1.250395991E2,-9.321095422E-5,-1.907813828E-3,-4.194475478E-4
1.250895991E2,4.169566091E-4,9.387293831E-4,4.876754829E-4
1.251395991E2,-9.321095422E-5,8.985807654E-5,2.261586487E-4
1.251895991E2,-9.321095422E-5,-3.261186648E-4,6.458159769E-4
1.252395991E2,-9.321095422E-5,1.343366224E-3,2.499438706E-4
1.252895991E2,-9.321095422E-5,-1.067552948E-3,2.479589311E-4
1.253395991E2,1.795829739E-4,1.185285626E-3,3.730220487E-4
1.253895991E2,3.114156425E-5,-1.466839458E-3,-4.194475478E-4
1.254395991E2,-9.321095422E-5,7.890346460E-4,-1.354148844E-4
1.254895991E2,4.156068899E-4,-5.363334785E-4,-3.071472747E-4
1.255395991E2,-9.321095422E-5,7.895880844E-4,-4.194475478E-4
1.255895991E2,-9.321095422E-5,-1.069359481E-3,-4.194475478E-4
1.256395991E2,-9.321095422E-5,3.058300354E-5,-2.289458644E-5
1.256895991E2,-9.321095422E-5,-5.824153777E-4,1.131842146E-4
1.257395991E2,-9.321095422E-5,4.394433927E-5,3.255467163E-4
1.257895991E2,-9.321095422E-5,3.331473563E-4,1.131842146E-4
1.258395991E2,-9.321095422E-5,-3.416364780E-4,-8.209899534E-5
1.258895991E2,-9.321095422E-5,3.928157967E-4,1.163863344E-4
1.259395991E2,-9.321095422E-5,-3.465237096E-4,-9.352364577E-5
1.259895991E2,-9.321095422E-5,3.404432209E-4,-3.356433008E-4
1.260395991E2,-9.321095422E-5,3.928157967E-4,2.486525918E-4
1.260895991E2,-9.321095422E-5,-5.371574662E-4,-2.841573441E-4
1.261395991E2,-9.321095422E-5,1.185714966E-3,-1.157553634E-4
1.261895991E2,-9.321095422E-5,-9.639817290E-4,-4.194475478E-4
1.262395991E2,6.804531440E-4,7.894057781E-4,-4.194475478E-4
1.262895991E2,-7.364153862E-5,-5.363825476E-4,-3.029517829E-4
1.263395991E2,-9.321095422E-5,3.928157967E-4,-1.396128209E-4
1.263895991E2,-9.321095422E-5,-5.362550728E-4,-1.625379082E-5
1.264395991E2,-9.321095422E-5,1.190943876E-3,3.786803572E-4
1.264895991E2,-9.321095422E-5,-1.069349819E-3,-2.791931620E-4
1.265395991E2,-9.321095422E-5,9.454458486E-4,-1.631305786E-4
1.265895991E2,-9.321095422E-5,-7.038046024E-4,2.493553329E-4
1.266395991E2,-9.321095422E-5,3.286073916E-4,2.213045955E-4
1.266895991E2,-9.321095422E-5,8.927308954E-6,-2.276699524E-5
1.267395991E2,-9.321095422E-5,-2.676738659E-4,1.586647704E-5
1.267895991E2,-9.321095422E-5,1.204487169E-3,4.702684819E-4
1.268395991E2,-9.321095422E-5,-6.206798716E-4,4.251024802E-4
1.268895991E2,-9.321095422E-5,2.442125930E-3,6.458159769E-4
1.269395991E2,3.167605028E-4,-2.374837175E-3,-2.366305562E-4
1.269895991E2,-7.989513688E-5,2.469337080E-3,1.490953728E-4
1.270395991E2,-7.989513688E-5,-2.659848891E-3,-2.485171426E-4
1.270895991E2,-7.989513688E-5,2.198091708E-3,6.191844586E-4
1.271395991E2,-7.989513688E-5,-1.715903287E-3,-2.602214226E-4
1.271895991E2,-7.989513688E-5,1.798516721E-3,6.191844586E-4
1.272395991E2,-7.989513688E-5,-1.015627990E-3,-2.714555012E-4
1.272895991E2,5.505273584E-4,-4.958995851E-4,-4.460790660E-4
1.273395991E2,4.780788440E-4,-3.518735757E-4,-4.460790660E-4
1.273895991E2,3.170215059E-4,-4.340728046E-4,-4.460790660E-4
1.274395991E2,-7.989513688E-5,-3.944332711E-4,4.684755695E-4
1.274895991E2,-7.989513688E-5,4.268648336E-4,-1.888168044E-4
1.275395991E2,-7.989513688E-5,-9.748137090E-4,8.866016287E-5
1.275895991E2,-7.989513688E-5,-5.860785022E-4,-4.750350490E-5
1.276395991E2,-7.989513688E-5,3.307544393E-4,7.775449194E-5
1.276895991E2,-7.989513688E-5,-5.534872180E-4,2.310367418E-4
1.277395991E2,-7.989513688E-5,8.325177478E-4,-3.097527660E-4
1.277895991E2,2.121592406E-4,-5.181521410E-4,2.225253265E-4
1.278395991E2,2.472731285E-5,1.737524872E-3,1.594084315E-4
1.278895991E2,-7.989513688E-5,-1.182265347E-3,2.546671312E-4
1.279395991E2,-7.989513688E-5,7.361584576E-4,5.753037985E-4
1.279895991E2,-7.989513688E-5,-4.100281512E-4,-4.933227319E-5
1.280395991E2,-7.989513688E-5,7.910499116E-4,5.380499642E-4
1.280895991E2,-7.989513688E-5,3.395524109E-4,6.191844586E-4
1.281395991E2,-7.989513688E-5,-6.564474897E-4,-3.768154420E-4
1.281895991E2,-7.989513688E-5,1.005490776E-5,2.896869555E-4
1.282395991E2,-7.989513688E-5,-5.897763185E-4,-3.887235653E-4
1.282895991E2,-7.989513688E-5,3.395524109E-4,-4.460790660E-4
1.283395991E2,-7.989513688E-5,-6.794222863E-4,4.831193364E-4
1.283895991E2,-7.989513688E-5,3.951619146E-4,3.125339281E-4
1.284395991E2,4.186166916E-4,-9.861115832E-4,8.655269630E-5
1.284895991E2,3.166561946E-4,1.506808796E-3,3.246258129E-4
1.285395991E2,1.554041984E-3,-2.187704667E-2,-3.749995725E-3
1.285895991E2,7.098903880E-4,-3.509941399E-1,-2.690602280E-2
1.286395991E2,-6.964034401E-5,-2.449905425E-1,-1.309326384E-2
1.286895991E2,1.802185029E-1,-4.951143861E-1,2.820783257E-1
1.287395991E2,5.226839185E-1,-6.124434471E-1,1.232406735E0
1.287895991E2,7.712772489E-1,1.598826289E0,2.751469016E-1
1.288395991E2,1.743141413E0,1.084119678E0,-4.492862821E-1
1.288895991E2,1.985350132E0,-2.559880614E-1,-4.981065989E-1
1.289395991E2,1.406213164E0,-6.688020229E-1,-4.451764226E-1
1.289895991E2,1.027606487E0,-7.705666870E-2,-1.146075368E0
1.290395991E2,6.609264016E-1,6.848947406E-1,-2.001201630E0
1.290895991E2,-2.989720404E-1,1.199051023E0,-1.991008162E0
1.291395991E2,-2.116925240E0,1.393339515E0,-1.231779337E0
1.291895991E2,-3.771794796E0,1.383202821E-1,1.072903797E-1
1.292395991E2,-4.304823875E0,-1.312465668E0,8.649183512E-1
1.292895991E2,-3.894372702E0,-1.990274787E0,9.329543114E-1
1.293395991E2,-3.735916853E0,-1.304159999E0,7.111092210E-1
1.293895991E2,-4.113649368E0,1.389999390E-1,4.706475735E-1
1.294395991E2,-4.329710960E0,1.228657126E0,5.588165522E-1
1.294895991E2,-3.350940466E0,1.095844865E0,4.512433410E-1
1.295395991E2,-1.611912251E0,1.886657029E-1,3.146543205E-1
1.295895991E2,-2.832685411E-1,-4.927299917E-1,-3.368396163E-1
1.296395991E2,1.191658899E-1,-5.062782764E-1,-3.997549415E-1
1.296895991E2,3.462913036E-1,1.451571751E-2,-3.816946149E-1
1.297395991E2,7.531302571E-1,2.649731338E-1,-2.742955685E-1
1.297895991E2,1.014280319E0,-1.505076736E-1,-2.697467208E-1
1.298395991E2,7.672764063E-1,-5.186403394E-1,-2.630441487E-1
1.298895991E2,5.396916270E-1,-4.035125673E-1,-1.641013771E-1
1.299395991E2,8.182122111E-1,-2.338768989E-1,1.915223524E-2
1.299895991E2,1.139163613E0,-1.689738780E-1,6.232531741E-2
1.300395991E2,1.069361210E0,-3.964744508E-2,5.017944798E-2
1.300895991E2,5.938087106E-1,1.651724726E-1,4.863856360E-2
1.301395991E2,-2.718236111E-2,3.633974195E-1,-1.307664532E-2
1.301895991E2,-4.955437481E-1,1.877057999E-1,-1.010399833E-1
1.302395991E2,-6.253655553E-1,-6.408029050E-2,-2.001032233E-1
1.302895991E2,-8.370000720E-1,-1.756752133E-1,-2.143625915E-1
1.303395991E2,-8.929583430E-1,-9.045291692E-2,1.109138206E-1
